number of frame,current time (s),camera motion_x,camera motion_y,internal motion mean_x,internal motion mean_y,internal motion velocity
296,11.84,-0.4029075801372528,2.216336488723755,0.2871093081103431,0.4048539530200723,0.49632497225062017
297,11.88,0.061324866488575935,-1.2211633324623108,0.31785967368310614,-0.4701692533787385,0.5675331699351599
298,11.92,-0.00678253173828125,-1.6514851450920105,0.35498523476683064,-0.6267867009728043,0.7203305390019455
299,11.96,0.0,0.0,-0.12172465760030864,0.8793982687114198,0.887782747793938
300,12.0,0.15639547258615494,2.411484479904175,-0.3438371953147429,0.27496806639212146,0.4402629378193567
301,12.04,0.0,0.0,0.09234674901138118,0.05553974669656636,0.107761707095284
302,12.08,0.0,0.0,0.11098946277006173,-0.09953021767698689,0.14908026387424766
303,12.12,0.21299786120653152,1.7379388213157654,-0.24404566718104445,0.1936139130592347,0.31151987898037903
304,12.16,0.5349501371383667,2.326959013938904,-0.586900779288492,0.19513082981109608,0.618488937227018
305,12.2,0.0,0.0,0.17304578993055555,0.6173102334104938,0.641105895844055
306,12.24,0.0,0.0,0.03834489610460069,0.3641113884066358,0.3661248888353271
307,12.28,0.0,0.0,-0.09965463897328318,-0.6930200496720679,0.7001484387730725
308,12.32,0.0,0.0,-0.48407597294560184,-0.9120656105324074,1.0325663298302363
309,12.36,0.19313614070415497,2.458423376083374,-0.2875412815220562,0.021583616586378973,0.2883502056255452
310,12.4,-0.23729014594573528,2.0812686681747437,0.07690194728157632,0.35192505289007103,0.36022930523123414
311,12.44,0.0,0.0,-0.006318369264955874,0.0211111299491223,0.022036369889277763
312,12.48,0.0,0.0,-0.2757906840760031,-0.3780454583815586,0.46795178173187085
313,12.52,0.0,0.0,-0.44767966941550924,0.8576123649691358,0.9674275450678123
314,12.56,-0.050119441002607346,1.809520661830902,-0.21360867676359635,-0.13935898648367995,0.2550482187792204
315,12.6,0.0,0.0,-0.19830839180652007,-0.28133403260030865,0.34420205716997077
316,12.64,0.0,0.0,-0.19530387972608024,-0.522623577353395,0.5579238380296359
317,12.68,0.0,0.0,-0.379425063898534,-0.2036645809220679,0.4306305152175913
318,12.72,0.0,0.0,-0.5322287326388889,0.5078593388310185,0.7356551718599396
319,12.76,0.0,0.0,-0.49206759982638887,0.2279175407503858,0.542288602296422
320,12.8,0.0,0.0,-0.4794852551118827,0.13803037290219908,0.49895740671246414
321,12.84,-0.11448958143591881,1.6881758570671082,-0.3754767211296676,-0.5286296572214291,0.6484073431141351
322,12.88,0.1257500760257244,1.6720886826515198,-0.5883791691487954,-0.4069071143644827,0.7153764368559095
323,12.92,0.0,0.0,-0.5143524546682099,0.5857994550540123,0.7795636273998362
324,12.96,-0.014863671269267797,1.2828426361083984,-0.5931142415393742,-0.35231257968478735,0.6898613319508325
325,13.0,0.16032100562006235,1.1155073642730713,-1.1120644710907412,-0.1653918646588738,1.124296160607902
326,13.04,0.0,0.0,-0.6917346643518518,0.6293244237075617,0.935171682709022
327,13.08,-0.12717368826270103,1.282657265663147,-0.6089739535197064,-0.2762923085836717,0.6687202074469684
328,13.12,-0.00819067656993866,1.4738820791244507,-0.5411710614701848,-0.43418421068309265,0.6938170123161198
329,13.16,0.0,0.0,-0.5141715494791667,0.5565517095871914,0.7577085110636098
330,13.2,-0.5128857493400574,1.0944067239761353,-0.06686305708355378,-0.08473809212814132,0.10794078311776294
331,13.24,-0.5079566296190023,1.5313010215759277,-0.23166052171201612,0.007560740576850078,0.2317838694084511
332,13.28,-0.11816532537341118,2.004150867462158,-0.5123062578634715,-0.3712167191211089,0.6326606945283656
333,13.32,-0.6205723136663437,1.6792035698890686,-0.21167251416930444,-0.09517591267456238,0.2320855609644648
334,13.36,0.1836017733439803,2.330500841140747,-0.6953450579697519,-0.14649765827037653,0.7106098180588709
335,13.4,0.2311946600675583,1.7634877562522888,-1.058993174728052,-0.17259064494827658,1.072965085566283
336,13.44,-0.2540307193994522,2.417318344116211,-0.5137424769740045,-0.17967873184769223,0.5442570893665791
337,13.48,-0.3932332396507263,2.443952202796936,-0.43220916727442804,-0.07913377108397324,0.43939380742339235
338,13.52,-0.18915215507149696,2.576038956642151,-0.2270831362093672,-0.30724531273782985,0.38205553647349344
339,13.56,0.4217541962862015,2.8498512506484985,-0.7608734815871274,-0.15666548675960978,0.7768349436811801
340,13.6,-0.4352070018649101,3.1493111848831177,-0.069091048626988,-0.29490532068558695,0.30289060924539357
341,13.64,-0.5521798618137836,3.411266803741455,-0.22793618033513607,-0.41414464903466497,0.472726868952694
342,13.68,-0.17475032433867455,3.6259188652038574,-0.5019787941026835,-0.5056801499260795,0.7125272793079901
343,13.72,-0.22434766590595245,3.0658549070358276,-0.5149546344412698,-0.11033045680434617,0.5266413250317501
344,13.76,-0.011711016297340393,4.024123907089233,-0.7064616061949436,-0.30298651318491254,0.7686929349223204
345,13.8,-1.299345850944519,2.8227018117904663,0.6443183625185931,0.19417825186694104,0.6729423049390953
346,13.84,0.5029575657099485,3.9273736476898193,-0.9434184188156585,-0.4030010589552515,1.0258889640110624
347,13.88,-0.007739778608083725,3.299710273742676,-0.5081400921480891,-0.6057748474309474,0.7906766210204119
348,13.92,0.19340204447507858,2.976515293121338,-0.2780157522176519,-0.538031979078128,0.6056163546271468
349,13.96,-0.17336371541023254,3.0583139657974243,-0.0672133606893045,-0.44345502482520205,0.44851978205857446
350,14.0,-0.3354585375636816,3.1076236963272095,-0.27949016276425054,-0.15847656091054274,0.3212935907235316
351,14.04,-0.5485166553407907,3.089614987373352,0.0022017320190315104,-0.03425160967273477,0.034322301628198056
352,14.08,0.15962768124882132,3.5102733373641968,-0.2540571984532002,-0.2143951544938263,0.3324309587813993
353,14.12,0.03985119785647839,3.3439899682998657,-0.4381404050324043,-0.24240263226591496,0.5007255242659432
354,14.16,-1.0161401443183422,3.0159484148025513,0.7872982148237434,-0.1617014529969958,0.803732442399828
355,14.2,-0.3405162841081619,3.244309663772583,0.15686128796618662,-0.5884879045133236,0.6090348737312943
356,14.24,0.15865425718948245,3.2471758127212524,-0.11040046547459048,-0.41046694890952384,0.4250545599380154
357,14.28,0.0772097185254097,1.969656229019165,0.3008666040536798,-0.02225231794663407,0.3016883807653053
358,14.32,0.035812544636428356,1.5983372926712036,-0.02109100529211171,-0.13508136095824064,0.13671797461402938
359,14.36,-0.10393103957176208,2.109186291694641,-0.37677350204667925,-0.2018111952440238,0.4274178638877188
360,14.4,-0.06615555938333273,1.95587557554245,-0.5903460561645067,-0.004267140935968472,0.5903614778428166
361,14.44,0.33477048575878143,1.1190037727355957,-0.33193485644864446,0.1941923595946513,0.38456653709146427
362,14.48,0.0,0.0,0.02570031625253183,0.7319643373842593,0.7324153858691513
363,14.52,0.0,0.0,-0.11945316267602238,0.4550143771701389,0.47043292986868346
364,14.56,0.0,0.0,-0.4531767517843364,0.7584721016589506,0.8835434892254866
365,14.6,0.0,0.0,-0.24744817286361884,0.24500752013406635,0.3482230365380618
366,14.64,0.0,0.0,0.02100529800226659,-0.033837709780092595,0.03982729148869903
367,14.68,0.0,0.0,-0.11230260024836033,-0.04970577663845486,0.12281098588389798
368,14.72,0.0,0.0,-0.19832429108796296,-0.02156407674153646,0.19949319246845978
369,14.76,0.0,0.0,-0.18716459297839505,-0.24645236545138888,0.30946623935633627
370,14.8,0.0,0.0,-0.10928898564091435,-0.5979144362461419,0.6078204960791975
371,14.84,0.0,0.0,-0.015489385157455633,-0.7879907527970679,0.7881429740511843
372,14.88,0.0,0.0,-0.05614594259379822,-0.5475376760223766,0.5504088239969732
373,14.92,0.0,0.0,-0.4773540581597222,-0.7389480251736111,0.8797221611108449
374,14.96,0.0,0.0,-0.37520272714120373,-0.4051093207465278,0.5521690395249536
375,15.0,0.0,0.0,-0.1565902446228781,-0.04397548722632137,0.1626479270936004
376,15.04,0.0,0.0,-0.37513548297646604,0.3459793354552469,0.5103217917648047
377,15.08,0.0,0.0,-0.29642231505594135,0.3574556628568673,0.464371338232202
378,15.12,0.0,0.0,-0.0461410371756848,0.4385715060763889,0.4409920194898769
379,15.16,0.0,0.0,-0.37152180989583333,0.16449657298900464,0.406309706693555
380,15.2,0.0,0.0,-0.40515751591435184,0.08730426552854938,0.4144570514315901
381,15.24,0.0,0.0,-0.49132013768325616,0.3192613389756944,0.58593794915302
382,15.28,0.0,0.0,-0.2546608253761574,0.24385184582368827,0.3525845411995336
383,15.32,0.0,0.0,-0.1588536693431713,-0.05803554582007137,0.16912307010701763
384,15.36,0.0,0.0,-0.24524493935667438,0.5652392578125,0.6161497373629925
385,15.4,0.0,0.0,-0.6669411289544753,0.8987471064814815,1.119176854165554
386,15.44,0.0,0.0,-0.2881251808449074,0.9511867042824074,0.9938673282891125
387,15.48,0.0,0.0,0.028631297923900463,0.7117417173032408,0.7123173614131368
388,15.52,0.0,0.0,0.12275984399112655,0.3474290183738426,0.36847917458784235
389,15.56,0.0,0.0,0.1401054325810185,0.7419713300540124,0.7550834303974856
390,15.6,0.0,0.0,0.14547755111882715,0.610664363908179,0.6277536803770344
391,15.64,0.0,0.0,-0.045933762538580246,0.1304585322627315,0.13830885431199563
392,15.68,0.0,0.0,-0.06534624264564043,0.10869836877893518,0.12682849365621396
393,15.72,0.0,0.0,0.30067262249228394,-0.20085063416280866,0.361586785101433
394,15.76,0.0,0.0,0.2654633246527778,-0.5317487099729938,0.5943294265755728
395,15.8,0.0,0.0,0.09827546296296297,0.08212011266637731,0.1280694324377336
396,15.84,0.0,0.0,0.1688623046875,0.304252025462963,0.3479709369224527
397,15.88,0.0,0.0,0.07881582001109182,-0.2540675636574074,0.26601176738413584
398,15.92,0.0,0.0,0.27996889467592595,-0.5496571180555555,0.616851302515605
399,15.96,0.0,0.0,0.44371208285108027,-0.03795065420645254,0.44533208353176357
400,16.0,0.0,0.0,0.396907341097608,0.11842019163532022,0.414196546586423
401,16.04,0.0,0.0,0.3492779164255401,0.03782882878809799,0.3513204850133932
402,16.08,0.0,0.0,0.5463175154320987,-0.06497798213252315,0.5501681250580734
403,16.12,0.0,0.0,0.4871036783854167,-0.3002126133294753,0.5721866886766211
404,16.16,0.0,0.0,0.4718220425829475,-0.07715394573447146,0.47808866459009725
405,16.2,0.0,0.0,0.27154230565200616,-0.3426863003954475,0.4372289151434594
406,16.24,0.0,0.0,0.45293785566165123,-0.7644792269483025,0.8885838112000742
407,16.28,0.0,0.0,0.25668993537808643,-0.4967308063271605,0.5591343460017791
408,16.32,0.0,0.0,0.05709164089626736,-0.3067089240933642,0.3119772741382574
409,16.36,0.0,0.0,0.030147699426721644,-0.256879581404321,0.2586426166028776
410,16.4,0.0,0.0,0.18637262791763118,0.026333985505280672,0.1882238965421663
411,16.44,0.0,0.0,0.33415650921103396,-0.2888833128375772,0.4417172637379224
412,16.48,0.0,0.0,0.36594331717785494,0.27824550298996914,0.4597119438531841
413,16.52,0.0,0.0,0.4762840289834105,0.15925627531828704,0.5022041790874746
414,16.56,0.0,0.0,0.7188459683641976,-0.20294225622106482,0.7469438302801338
415,16.6,0.0,0.0,0.6503641010802469,-0.12007551781925155,0.6613558754206988
416,16.64,0.0,0.0,0.6387131679205247,-0.3758761935763889,0.7411055415880705
417,16.68,0.0,0.0,0.5752672284915124,-0.4258963577835648,0.7157653887619966
418,16.72,0.0,0.0,0.5031691562982253,-0.23976743344907409,0.5573756560818064
419,16.76,0.0,0.0,0.39173493561921297,-0.2017553108121142,0.440637566743329
420,16.8,0.0,0.0,0.5734587794174383,-0.10945296676070602,0.5838106915975917
421,16.84,0.0,0.0,0.6785365427276234,-0.17604639877507716,0.7010022641464358
422,16.88,0.0,0.0,0.7003923731674383,0.2781613498263889,0.7536068026022289
423,16.92,0.0,0.0,0.6496804470486112,0.6006108338155864,0.8847700588141176
424,16.96,0.0,0.0,0.5654616970486112,0.5687172067901235,0.8019888977587254
425,17.0,0.0,0.0,0.6416948181905864,0.5652341338734568,0.8551385067860799
426,17.04,0.0,0.0,0.4017654079861111,0.7362403549382716,0.8387283846954736
427,17.08,0.0,0.0,0.3090733205536265,0.5315855275848765,0.614906082760397
428,17.12,0.0,0.0,0.5263914809992284,0.3782523148148148,0.6481996644023559
429,17.16,0.0,0.0,0.5650447892554012,0.13941181700906635,0.5819890622567148
430,17.2,0.0,0.0,0.31631438078703705,0.3201098029996142,0.450027858547822
431,17.24,0.0,0.0,0.05409917007257909,0.184325252580054,0.1921002835532591
432,17.28,0.0,0.0,0.4208295657310957,-0.01576513973283179,0.4211247594528471
433,17.32,0.0,0.0,0.5916266999421296,0.17987925588348766,0.6183677698438138
434,17.36,0.0,0.0,0.4375192901234568,0.4725341796875,0.643981117893275
435,17.4,0.0,0.0,0.37572693624614195,0.21516621154031637,0.43297485978925454
436,17.44,-0.2249002456665039,1.1846028566360474,0.7200256013281552,-0.20751831766999795,0.7493335163574079
437,17.48,0.0,0.0,0.5048330500096451,0.5647607421875,0.7575032041504622
438,17.52,0.0,0.0,0.49925648630401237,0.7937244405864198,0.9376862624038242
439,17.56,0.0,0.0,0.7037597053433642,0.5489461564429012,0.8925354925931029
440,17.6,0.0,0.0,0.5406142095871913,0.8769596354166667,1.0302047979686935
441,17.64,0.010415896773338318,0.9480042159557343,0.5385652832999641,0.0552365247850064,0.541390467265813
442,17.68,0.0,0.0,0.6429961781442901,0.04875623538170332,0.6448420392598172
443,17.72,0.0,0.0,0.961192009066358,0.16270209418402778,0.974865144389156
444,17.76,0.0,0.0,1.2695349874614197,0.662026668595679,1.4317815455999425
445,17.8,-0.34161806106567383,1.132066249847412,0.9474976906953034,0.007652837729748452,0.9475285957680911
446,17.84,0.0,0.0,0.9498052300347222,0.2835024534625772,0.9912132041698256
447,17.88,0.0,0.0,0.9568715639467592,-0.10414449055989583,0.9625223450932956
448,17.92,0.0,0.0,1.027109375,0.02260197957356771,1.0273580279987764
449,17.96,-0.022434552432969213,0.624620795249939,0.7945536930579692,0.13811394143987588,0.806468246102793
450,18.0,-0.23005612939596176,1.4284202456474304,0.9635337166837704,0.06644255334948324,0.9658218448979291
451,18.04,0.0,0.0,0.7729873167438271,0.2750094039351852,0.820450829787872
452,18.08,0.0,0.0,0.6210226176697531,-0.3955290919174383,0.7362827949982437
453,18.12,0.0,0.0,1.1978630160108024,-0.7763072072723766,1.427420290310297
454,18.16,0.0,0.0,1.0659911506558641,-0.7854537398726852,1.3241128013717718
455,18.2,0.0,0.0,0.9771777946566358,0.06825999318817516,0.9795590176401093
456,18.24,0.007805929286405444,1.5347230434417725,0.7409921754589649,-0.3852941516593651,0.8351772191543058
457,18.28,-0.21146785095334053,0.6558170020580292,1.137043841983433,0.15711111811944,1.1478469419000021
458,18.32,0.0,0.0,1.4649527391975308,-0.29433708285108023,1.4942291813586135
459,18.36,0.0,0.0,1.4167180266203703,0.5187036434220679,1.5086893108425088
460,18.4,-0.3432522341609001,1.4303951263427734,1.5605865802257148,-0.15100336804802028,1.5678751517714786
461,18.44,0.0,0.0,1.4370342640817901,0.35210964626736113,1.4795434022493623
462,18.48,0.0,0.0,2.128387104552469,-0.4098390781732253,2.1674869634724727
463,18.52,-0.053695812821388245,-1.125817596912384,1.7709495020574995,-0.044104519214159144,1.771498616271776
464,18.56,-0.031695087905973196,0.369936466217041,0.8119042651822078,0.23026692402215654,0.84392617693711
465,18.6,-0.08396586030721664,1.3127251863479614,0.609947486464624,0.226266663574878,0.6505632477244775
466,18.64,0.4574928116053343,0.9070727229118347,-0.04301876887771083,0.6537649506992764,0.6551787734951288
467,18.68,0.0,0.0,0.5978941816165123,0.834717399691358,1.0267573178499296
468,18.72,0.0,0.0,0.4713682424286265,0.3307690128279321,0.575843867569515
469,18.76,-0.1712707057595253,0.6158422529697418,0.5944084854663154,0.02467032177948658,0.5949202235351075
470,18.8,0.0,0.0,0.5438597728587963,0.45400348427854936,0.7084508566379777
471,18.84,0.0,0.0,0.44215585214120373,0.44343915774498455,0.6262108943513321
472,18.88,-0.20385577529668808,1.1584364175796509,0.6849746024571819,-0.047858316692305225,0.6866444673104091
473,18.92,0.0,0.0,0.6949599729938272,0.7860706621334876,1.049226596084259
474,18.96,0.0,0.0,0.6498233145254629,0.721619586709105,0.9710845318627407
475,19.0,0.0,0.0,0.5545183497299383,0.5956773244598765,0.8138317240455124
476,19.04,0.0,0.0,0.4427779284818673,0.548516227816358,0.7049271920763025
477,19.08,0.0,0.0,0.6199303144290124,0.23864086009837962,0.6642763392267924
478,19.12,0.0,0.0,0.43971688729745373,0.5375322506751543,0.6944723619341943
479,19.16,0.0,0.0,0.14401963975694446,-0.030432326705367475,0.14719980687630768
480,19.2,0.0,0.0,0.17866278754340278,0.08788188416280865,0.19910704964110235
481,19.24,0.0,0.0,0.03766327657817323,0.3949895712770062,0.396781153559739
482,19.28,0.0,0.0,-0.09487701039255401,0.5932160855516976,0.6007553339407881
483,19.32,0.0,0.0,-0.1399117476851852,0.4275362594039352,0.44984725212613214
484,19.36,-0.6717760860919952,1.577161729335785,0.37855119942147053,-0.0750829774067725,0.38592546440951503
485,19.4,0.0,0.0,-0.6990627411265432,0.5322218605324074,0.8786061830307897
486,19.44,0.018197190016508102,1.2472664713859558,-0.7225647150936686,-0.10314151961126439,0.7298889919474847
487,19.48,0.0,0.0,-0.7646263744212963,1.0256651475694445,1.2793132874317013
488,19.52,0.0,0.0,-0.1161254581404321,0.06046251461829668,0.13092302204842732
489,19.56,0.0,0.0,-0.17057823652102624,0.07059516812548225,0.18460935116425786
490,19.6,0.0,0.0,-0.13026234567901235,0.3317706826292438,0.35642680111640446
491,19.64,0.0,0.0,-0.05500438925660687,0.8637316141010802,0.8654812441844998
492,19.68,0.0,0.0,0.03385950912663966,0.38830970293209877,0.389783134254821
493,19.72,0.0,0.0,-0.3693726188753858,1.0042388237847222,1.0700148348370613
494,19.76,0.0,0.0,-0.40583110291280866,1.0939067322530864,1.1667608250880095
495,19.8,0.0,0.0,-0.5059108555169753,0.8160096571180555,0.9601133028137067
496,19.84,0.0,0.0,-0.44696406611689815,1.3638057002314814,1.4351804292086874
497,19.88,0.0,0.0,-0.44276532961998455,1.2066329089506174,1.2853031214760673
498,19.92,0.0,0.0,-0.009986133339964313,0.6708760730131172,0.6709503917582766
499,19.96,0.0,0.0,-0.05578528133439429,0.7826230951003087,0.7846087602097904
500,20.0,0.0,0.0,-0.1564471812307099,0.9123339240933642,0.9256505331747134
501,20.04,-27.935784339904785,51.51852226257324,22.316930655491205,-7.735393404548553,23.619519576086564
502,20.08,0.0,0.0,2.349654879466987e-06,5.060440090335446e-07,2.4035304432608636e-06
503,20.12,-1.6290351152420044,1.706044852733612,0.7491700255429303,-0.21075260736324175,0.7782495670942577
504,20.16,-2.78186297416687,3.058411478996277,1.010286488827364,-0.5967713362493634,1.173377525469094
505,20.2,0.0,0.0,-0.21478548779899692,0.7933751085069445,0.8219348323118196
506,20.24,-0.5949003100395203,1.0881375074386597,0.711397585309582,-0.264851254062888,0.7590999348985537
507,20.28,0.0,0.0,0.03237685968846451,0.5468910349151235,0.5478485786363065
508,20.32,0.0,0.0,0.3896308654031636,0.6480708670910493,0.7561799124857541
509,20.36,3.5044302940368652,1.1301100999116898,0.049393249558813856,-0.2853480918098379,0.28959148226682174
510,20.4,3.050288677215576,1.1406022608280182,-0.7346156930334775,-0.8044055799348855,1.089370714440881
511,20.44,3.33154296875,1.3587481379508972,-0.48959442515432094,-0.8582348398220392,0.988063632276055
512,20.48,3.42469322681427,1.240376889705658,-0.5251798201784674,-0.47474706717479376,0.7079538271058047
513,20.52,3.5526353120803833,0.9418739080429077,-0.7237387071421115,-0.23494459428904968,0.7609183126994522
514,20.56,8.431671142578125,2.206255853176117,-3.175302026065779,-1.8007508739129996,3.650376236312618
515,20.6,4.198743104934692,0.9339584186673164,-1.1190922561692602,-0.4733443597842146,1.2150812157043385
516,20.64,4.374025583267212,1.0765756368637085,-1.4063215902116561,-0.8424585518424894,1.6393525632602604
517,20.68,4.26259970664978,-0.19216684438288212,-1.2411177429152125,0.27713416420107273,1.2716825849033158
518,20.72,4.113986968994141,-0.7851834297180176,-1.4142736684540171,0.5271639527214897,1.5093282752043466
519,20.76,7.926746368408203,-5.3714439868927,-3.035449107605734,4.3014840138988735,5.264666751722468
520,20.8,3.8197073936462402,-2.0345481634140015,-0.8693560722727836,1.22155789287002,1.4993277380314833
521,20.84,3.828193187713623,-2.7103508710861206,-0.5845012992105367,1.33866587880217,1.46070808303644
522,20.88,4.177476167678833,-2.4527652263641357,-0.8317378382035243,0.9598092560709259,1.2700478886793585
523,20.92,4.851193428039551,-1.3164982795715332,-0.9287525040426372,-0.4129623203513062,1.0164246611507435
524,20.96,9.335165023803711,-6.143389940261841,-1.5467463316740817,3.1216031925766554,3.4837954455524502
525,21.0,5.073272705078125,-1.0604652166366577,-1.257967438874421,-0.16265556364883604,1.2684395569573628
526,21.04,4.366672515869141,-2.365385055541992,-0.7727354016716097,1.0291132335898316,1.2869320294974025
527,21.08,4.0172812938690186,-1.6631637215614319,-0.5396313131591421,0.7597179026956912,0.9318654655143089
528,21.12,4.040662527084351,-0.9690013825893402,-0.5762651023158321,0.3338517635692785,0.6659868378469607
529,21.16,9.124938488006592,0.23994797840714455,-1.6357477086856038,-1.256330236316095,2.062531509856821
530,21.2,4.329798460006714,-0.9265272617340088,-0.5876353137875783,0.6962151535646415,0.9110602625859954
531,21.24,4.735331296920776,-0.32237789034843445,-1.0263835731553441,0.2831032328988299,1.0647115476601636
532,21.28,4.931481838226318,-1.559223473072052,-0.9385287614516269,1.7665396743644903,2.0003746292071702
533,21.32,4.074644923210144,-0.8460376858711243,-0.045160210632983144,0.9201824476983812,0.9212899552673954
534,21.36,8.684207439422607,3.240070343017578,1.896249736503318,-3.6940387132432724,4.152310811840668
535,21.4,4.460180044174194,1.2611651420593262,-0.42431295312481154,-1.4269212696876055,1.488672493222195
536,21.44,3.734918236732483,2.284825384616852,-0.24746477415532242,-2.7268415340670833,2.7380474003130533
537,21.48,3.4315840005874634,-2.0365248918533325,0.2975821838261168,1.7925035792809945,1.8170372142215188
538,21.52,4.15917444229126,-0.10243572294712067,-0.5512818882789139,-0.29376752864431455,0.6246687772172971
539,21.56,7.818866729736328,-1.9217926263809204,3.1624720048315726,0.6826960069750563,3.235321161690615
540,21.6,4.058197975158691,1.1967403292655945,0.29034754953266706,-1.8324086114801008,1.8552689882995554
541,21.64,2.873832941055298,-2.327531576156616,0.8397321148860604,1.594126809084857,1.8017742112190651
542,21.68,3.7218856811523438,-0.3460545539855957,0.06646621892481663,-0.3452849642435709,0.3516240389831812
543,21.72,3.6471389532089233,1.95812326669693,0.0939504565132987,-3.0050085145750165,3.0064768186279776
544,21.76,6.576168060302734,-3.8288437128067017,-0.16794468067310486,1.7373082189795412,1.7454069048506302
545,21.8,3.6104482412338257,-1.736777663230896,-0.3874944410795047,0.6581959695580566,0.7637891569078392
546,21.84,3.1304681301116943,-1.4361864030361176,-0.278064098475892,0.42175100083704353,0.5051668531963063
547,21.88,3.1520692110061646,-0.12256504758261144,-0.558569259231473,-0.8158062028996417,0.9887059107985184
548,21.92,2.6523287296295166,-1.2097535133361816,-0.10195498348754128,0.3789492960329409,0.39242500891483245
549,21.96,5.395336151123047,-1.9529288709163666,0.7270751143090521,0.5836468251987741,0.9323528508092467
550,22.0,2.7032827138900757,-0.7533217668533325,0.059864952004986094,0.4727567169401381,0.4765319778258088
551,22.04,2.454625725746155,-0.03653083182871342,-0.25408270877084593,-0.7004549055362557,0.7451141507085577
552,22.08,2.0583102107048035,-0.4382367581129074,0.04928768667173955,-0.034016750278296315,0.05988668764381233
553,22.12,2.1088043451309204,-0.4678870802745223,-0.40842830828678456,-0.03165456830765362,0.40965313950310284
554,22.16,3.4901628494262695,-1.4777690470218658,-0.8470499057534302,-0.11938481582535632,0.8554216954733783
555,22.2,1.0854288339614868,-0.9581909030675888,0.15029225496598242,-0.1811007877117321,0.2353407257840634
556,22.24,0.5104981362819672,-1.5750869512557983,0.7215501131393292,0.3765966445428355,0.8139162109531308
557,22.28,-0.33527690172195435,-1.2603268325328827,1.6496158533037444,0.12300104646035193,1.6541951882717414
558,22.32,-0.392887432128191,-1.8657261729240417,1.06329300697387,0.38393303538546153,1.1304851146033847
559,22.36,0.3052056320011616,-3.6776636838912964,2.5710954868259988,1.2223859061135185,2.846885896175326
560,22.4,0.3775111436843872,-1.14047971367836,0.26148998961036585,-0.07794524774139311,0.2728598107305222
561,22.44,0.9327531456947327,-1.493947982788086,-0.19859479789380674,0.2786487447479624,0.34217687925997725
562,22.48,0.3860086053609848,-1.557937502861023,0.3695509287825337,0.4789619289798501,0.604956542551721
563,22.52,0.3675881326198578,-1.4626340866088867,0.2188436767937224,0.35287846836043,0.41522977771951547
564,22.56,1.3151589035987854,-3.251423478126526,0.6701009102515232,0.8015553743456616,1.044761335455296
565,22.6,0.9922634661197662,-1.5575358271598816,0.039236461542270895,0.3637435094515482,0.3658535780643489
566,22.64,0.5694143772125244,-1.4917458891868591,0.19131509086232124,0.38012841233500727,0.4255573684663344
567,22.68,1.0847322642803192,-1.0905724465847015,-0.13898278270238706,0.1660088253462756,0.21650668345468962
568,22.72,0.6120861172676086,-1.2322983741760254,0.2815794281606321,0.23325124599315505,0.36564069538363464
569,22.76,-0.0012225979007780552,-3.0163906812667847,1.069731833047383,0.5059330230877723,1.1833403645974587
570,22.8,0.4985942393541336,-1.3955008387565613,0.3859679954066688,-0.0236778842372658,0.3866935940511501
571,22.84,0.7729554176330566,-1.9678430557250977,0.23812609519487538,0.203802136550715,0.31343156840911085
572,22.88,0.5324721485376358,-1.777621865272522,0.31228853336822837,0.20768021789597868,0.37504026580968647
573,22.92,0.7401152849197388,-1.8622586131095886,0.21070141068211312,0.2237791570910701,0.30736329581103583
574,22.96,3.225983142852783,-2.9326313734054565,-1.0667631872200674,0.020552380349900812,1.0669611510949981
575,23.0,1.1614739894866943,-1.4733108282089233,-0.21377927980305234,0.12663463704379985,0.24847114877250168
576,23.04,1.136494517326355,-1.731832504272461,-0.034619999579441396,0.2920956938943746,0.2941401685634193
577,23.08,1.36031836271286,-1.2658044397830963,-0.3172603958918725,-0.05867388294066922,0.322640331237127
578,23.12,1.0233738124370575,-1.173503965139389,-0.24765658153427972,0.006319961474265501,0.24773720812643693
579,23.16,3.220871686935425,-2.8713618516921997,-1.1660812259014741,0.58844494389899,1.3061442789371205
580,23.2,1.5246630311012268,-1.4853855967521667,-0.04193432257499219,0.5261398405793273,0.5278083167729203
581,23.24,1.1723248958587646,-1.6789270639419556,-0.053604554423579476,0.6100130978925729,0.6123638035150708
582,23.28,0.5985515266656876,-1.84268456697464,0.2543263789091581,0.8471637939229424,0.8845159132220054
583,23.32,0.4717487096786499,-1.637952744960785,0.18527398032906617,0.45111210549319236,0.4876767161855037
584,23.36,-0.6407074928283691,-2.1883585453033447,0.5683809004889594,0.3508789204962459,0.6679617241199164
585,23.4,2.892637610435486,-0.3217674791812897,-1.9983452565581712,-0.5776456790941733,2.080158237967658
586,23.44,0.9889672547578812,-2.049493670463562,-0.17964277076868362,0.848785964059241,0.8675881153366642
587,23.48,2.595511555671692,0.16749492660164833,-1.1903093710652104,-1.1433952328323582,1.6505117561863711
588,23.52,2.6751900911331177,-0.24444709718227386,-1.3831985064494756,-0.7315889030106274,1.5647557097682543
589,23.56,5.958008050918579,-0.2955546975135803,-4.257714961605307,-1.1448663094308642,4.40895175305282
590,23.6,0.0638008713722229,-1.045639157295227,0.4768181004641968,0.5609810445926808,0.7362440039297979
591,23.64,1.5891310572624207,1.4373956322669983,-1.076413681683717,-2.142676183000023,2.3978589698544495
592,23.68,1.0808901190757751,1.3452507320325822,-0.2161325115333369,-1.9362323581899896,1.948257941711948
