number of frame,current time (s),camera motion_x,camera motion_y,internal motion mean_x,internal motion mean_y,internal motion velocity
2,0.08,0.0,0.0,-9.737739592422673e-06,5.105312591717567e-06,1.0994898318264978e-05
3,0.12,0.5532740652561188,0.11707986146211624,-0.46829763537571756,1.3827459246104146,1.4598934780747528
4,0.16,0.02212250977754593,0.7290984690189362,0.14714800707719944,1.8977909985736563,1.9034871184891131
5,0.2,-0.11631622165441513,0.05796528980135918,0.17719045984524268,1.2710384958853693,1.283329777213445
6,0.24,0.011264879256486893,0.045037733390927315,0.06423460684256789,1.2595623582371591,1.2611991987803406
7,0.28,-0.018379072193056345,-0.010719823185354471,0.0797553509172558,1.300521617166836,1.3029648470769182
8,0.32,-0.019172573927789927,0.023135382682085037,0.032675287354921485,1.3293904178580385,1.3297919226316939
9,0.36,0.01834875508211553,-0.012061330489814281,-0.033221479827124215,2.5508658250885796,2.551082147702567
10,0.4,0.012877782399300486,0.018053394742310047,-0.08937529126070094,1.3390487464613936,1.3420281249242747
11,0.44,-0.02354929130524397,0.024215822108089924,0.06360991956045231,1.3681597565956138,1.3696376679378588
12,0.48,0.004845255985856056,-0.002161123469704762,-0.06733691074689965,1.1803429087706307,1.182262086778583
13,0.52,0.00517243891954422,-0.0010845595970749855,-0.10841721099467926,1.3386282035013959,1.3430114514959428
14,0.56,-0.012834901455789804,0.01414741575717926,-0.16426413524367006,2.5240106185792404,2.5293501752086662
15,0.6,0.0005085458979010582,0.001571007480379194,-0.15470452450997668,1.4051182045180777,1.413609089731657
16,0.64,-0.00793915195390582,0.0074666787404567,-0.09529153682406485,1.3977035565990494,1.4009481464779217
17,0.68,-0.010154241375857964,0.020177464932203293,-0.06530376342256025,1.5416804150832288,1.5430628904125543
18,0.72,0.001875244895927608,0.0021789042511954904,-0.11944248906066526,1.7398148505713353,1.7439100385230786
19,0.76,-0.004125816281884909,0.0024286418920382857,-0.2221850078886398,3.520465841132653,3.527470186452653
20,0.8,-0.010105494176968932,-0.009542606538161635,-0.09759345029158817,2.109735990025816,2.1119920523406397
21,0.84,-0.014232886955142021,0.012590887024998665,-0.09738655658507789,2.0090238168716064,2.0113828174071826
22,0.88,0.008895430597476661,0.00988952349871397,-0.13048203571659317,2.111398574495113,2.1154265532097165
23,0.92,0.0012587981182150543,-0.0007365798810496926,-0.19963255028835394,2.2688176948501857,2.2775835632529366
24,0.96,-0.011395979672670364,0.023874040693044662,-0.37419595585009197,4.522986973967449,4.538439575454739
25,1.0,-0.0048018505913205445,0.02055682521313429,-0.1929820759133091,2.3731186666850137,2.3809523909126504
26,1.04,0.009370462968945503,0.003765597124584019,-0.2824320768288992,2.6190944048044282,2.6342785310782433
27,1.08,0.01459464943036437,0.010191012639552355,-0.2453257752501946,2.685633157885139,2.6968148239607057
28,1.12,0.018432670272886753,-0.03525807335972786,-0.3310560064997386,3.0439984282979995,3.0619478295555997
29,1.16,-0.11848528683185577,0.0032571516931056976,-0.5505980103324961,5.962373635343932,5.987742273714401
30,1.2,-0.03935765381902456,0.041581135243177414,-0.22986579814856806,3.262506200790773,3.27059398204007
31,1.24,-0.004852572456002235,0.024484992027282715,-0.3510251583020996,3.4803129439295075,3.49797039001823
32,1.28,0.06055860407650471,0.16413945704698563,-0.3559093226336035,3.353580691486965,3.372413809165729
33,1.32,-0.12226519547402859,0.14906295761466026,-0.32593645262589427,3.612626133820525,3.6272995677105837
34,1.36,-0.39036282896995544,0.26948004215955734,-0.4012384321218655,7.587580625278714,7.598182152628123
35,1.4,-0.07683271169662476,0.01069219084456563,-0.3078813725047641,4.184274051439385,4.195585808571239
36,1.44,-0.016017038375139236,0.14986995607614517,-0.4398466467618206,4.274529638831262,4.297100034431888
37,1.48,-0.11095834895968437,0.141294464468956,-0.28107365456076316,4.479989775500179,4.48879836792368
38,1.52,-0.023827926954254508,0.007932338863611221,-0.4091454044500665,4.98680483320429,5.003560972592647
39,1.56,-0.03892838954925537,0.5574728846549988,-0.9144656473913311,9.4339227557771,9.478140428492702
40,1.6,-0.0014928653836250305,0.4204043000936508,-0.3781832112463904,4.998790337252029,5.013075640469919
41,1.64,0.2795333117246628,-0.05821239948272705,-0.8575104408720393,5.562312997476554,5.628023635176132
42,1.68,-0.17264126986265182,0.4750235974788666,-0.31116904191396855,4.942079990484096,4.951866396116614
43,1.72,-0.6281237658113241,0.9759205877780914,0.23114664872027474,4.62102289216018,4.626800335337916
44,1.76,1.121947556734085,4.296856641769409,-2.0628931344732826,6.605091660699726,6.919737273228086
45,1.8,-0.29325971007347107,1.588439404964447,-0.18228644154689932,3.8377884113935776,3.8421150734196745
46,1.84,-0.14515823125839233,1.5456975102424622,-0.231561332543691,4.169547474325439,4.1759725563493655
47,1.88,-0.2958277761936188,1.6671323776245117,-0.11477742128902013,3.963290558332279,3.9649521946933413
48,1.92,-1.9791964292526245,0.19553977996110916,1.5087606834482263,5.4415724885574095,5.646863726719818
49,1.96,0.5686209052801132,1.008887767791748,-0.950357739770854,4.747601429739116,4.841786774446317
50,2.0,-0.02611200138926506,3.235143303871155,-0.7225227401230806,8.345359203844895,8.376578021554725
51,2.04,-1.0584140121936798,1.4934621453285217,0.5910051881678311,4.577319104671478,4.615315516671833
52,2.08,0.21485839784145355,1.4260073900222778,-0.7683827636786449,4.454911302107352,4.520690962802285
53,2.12,0.013887428678572178,1.5583636164665222,-0.5462281043151462,4.4743124059100206,4.50753110334516
54,2.16,-0.22131752967834473,1.4468683004379272,-0.18005520373214912,4.695315341537381,4.698766437360695
55,2.2,-0.23661059886217117,3.2932770252227783,-0.6190487013886005,9.380100675394505,9.40050583613602
56,2.24,0.1462036109296605,2.0073161721229553,-0.5357357350133796,4.434014846395563,4.466262468309111
57,2.28,-0.5789960399270058,1.055897295475006,0.06634220119243783,5.247077723815117,5.247497110758222
58,2.32,0.012338634580373764,1.7678563594818115,-0.47442513269958675,4.70087869067251,4.724758160049666
59,2.36,-0.18553659319877625,1.7039674520492554,-0.09499165477576077,4.867914781747041,4.868841518968181
60,2.4,2.7508544623851776,3.7347090244293213,-3.675068811825764,9.88760482587932,10.548500365663664
61,2.44,-1.743364691734314,2.16938316822052,1.3540611857543756,4.710382939032566,4.901141614674649
62,2.48,-0.7762712836265564,2.2953635454177856,0.31015330040896383,4.594078487761227,4.60453604844886
63,2.52,-1.3150545358657837,4.671440124511719,0.9354973647623887,2.491973745087047,2.6617829486418567
64,2.56,0.033318936824798584,2.9922428131103516,-0.545032080632669,3.968172889050142,4.005428322453334
65,2.6,-3.1632882356643677,9.517339706420898,2.3344180340825775,4.745552847591448,5.288646271696876
66,2.64,0.03355443477630615,2.6424612998962402,-0.47656694924389875,4.474410806585241,4.499718671561415
67,2.68,-0.889739602804184,1.8359711170196533,0.6157609847004031,5.31392471631368,5.349481982484718
68,2.72,-0.013548161834478378,2.2809603214263916,-0.4065500972318796,4.943553085209411,4.96024193843836
