number_of_frame,current_time(s),camera_motion_x,camera_motion_y,net_camera_motion,camera_motion_angle,internal_motion_x,internal_motion_y,net_internal_motion,internal_motion_angle
2,0.08,-0.011469721794128418,-0.39807967841625214,0.39824488055218166,-1.5996009859261446,1.5569998384993753,1.760752083894647,2.350424727156014,0.8467338738488684
3,0.12,0.7092846632003784,-0.23676777631044388,0.7477591278949837,-0.32218134873450305,0.04899520032199811,0.9968640460828204,0.9980673604658176,1.521686515144764
4,0.16,0.20423769019544125,0.34975261986255646,0.405018430688149,1.0422626491048408,0.667572868735886,0.30506026593991264,0.7339722753126242,0.42863441101382027
5,0.2,0.5926802754402161,0.11523588001728058,0.6037791127053398,0.19203581267325381,0.23089267739543207,0.7726392526023181,0.8064011676186362,1.280407462603689
6,0.24,-0.044148534536361694,-0.13686102628707886,0.14380554098525136,-1.882837233150707,0.8638175280741703,0.8924062736829121,1.242002286276797,0.8016752578838487
7,0.28,1.09422105550766,-0.7747097313404083,1.3407068606335335,-0.6160756823103667,0.6700138499707351,2.178897858269421,2.2795864616029977,1.2724719237177862
8,0.32,-0.17264454811811447,-0.5052750557661057,0.5339560112727912,-1.900043818398674,0.963834266482312,1.2391656928224328,1.5698751885145508,0.9097336852286222
9,0.36,0.46898339688777924,-0.17789657786488533,0.501590090584371,-0.36255602538730736,0.2736809308514183,0.769888885928157,0.8170863776782706,1.2292469568290145
10,0.4,0.42463862895965576,0.11231701821088791,0.43924148003634755,0.25857870316606185,0.3066436819971343,0.5044312697906553,0.5903230078959929,1.024588368593343
11,0.44,0.24015661142766476,-0.47688259184360504,0.5339402629657112,-1.1042753121957223,0.44348048106847726,1.003333992788821,1.0969749487450868,1.1546093683800798
12,0.48,1.0752347707748413,-0.4124138653278351,1.151614088398484,-0.36625154650517255,0.3494453748655908,1.3141953082290696,1.3598607936793576,1.3109092405277472
13,0.52,0.013765811920166016,-0.24065343290567398,0.2410468260465321,-1.513656783703983,0.707212559028908,0.7358167659978807,1.0205762670039886,0.8052179001978338
14,0.56,0.6977636218070984,0.011613837064942345,0.6978602676243507,0.016642834908613596,-0.01973031017515392,0.3046018325434682,0.3052401702404957,1.6354800656216055
15,0.6,0.016366153955459595,-0.47736498713493347,0.47764545631423,-1.5365253882877437,0.7330594223369786,0.7990812957286835,1.084392472244462,0.8284627812201271
16,0.64,0.4823564812541008,0.172438845038414,0.5122527991978373,0.34333403455540307,0.3106073256517634,0.12814920231883908,0.33600465592532397,0.3913007304765824
17,0.68,1.0457825064659119,-1.7632650136947632,2.0500645256552583,-1.0354699877991922,0.4953292074615572,2.333091703991831,2.3850928541673175,1.3615966248978024
18,0.72,-0.9773582816123962,-0.7072562873363495,1.2064164565410789,-2.5151759783005976,1.7176945325769024,1.0070695046878155,1.9911462765243404,0.5302786500094281
19,0.76,0.10477939248085022,-0.7039620876312256,0.7117171783164781,-1.423038717796778,0.6403280293941498,0.9754655719097749,1.1668560610499734,0.9899119010905986
20,0.8,-0.4644111171364784,-1.058550626039505,1.1559442519466845,-1.9842333091628512,1.1951782612337007,1.4478076247374216,1.8773912736490035,0.8806934791142482
21,0.84,-0.03086024522781372,-0.6006219983100891,0.6014142828280066,-1.6221316620163844,0.7164730080557459,0.8991823221430366,1.149722757766842,0.8980065681075143
22,0.88,-0.0949317216873169,-0.4671617727726698,0.47670971641306176,-1.771276054465181,1.526469144526823,1.2936699590188119,2.0009222903601693,0.7030360741721794
