number of frame,current time (s),camera motion_x,camera motion_y,internal motion mean_x,internal motion mean_y,internal motion velocity
46,1.84,0.0,0.0,0.15464415750385802,-0.30723026982060186,0.34395530835286997
47,1.88,0.0,0.0,0.2392931224681713,-0.3603030960648148,0.4325269003131001
48,1.92,0.0,0.0,0.1743534191743827,-0.4615550552179784,0.4933884714655067
49,1.96,0.0,0.0,0.058258904351128474,-0.40801884403935185,0.41215710236195474
50,2.0,0.0,0.0,0.018974890061366705,-0.3730125446084105,0.3734948525590177
51,2.04,0.0,0.0,0.11784490137924383,-0.27776731891396605,0.3017318416039922
52,2.08,0.0,0.0,0.22629600995852622,-0.24839904031635804,0.3360237601022241
53,2.12,0.0,0.0,0.18926938657407408,-0.23760100188078703,0.30377152070080576
54,2.16,0.0,0.0,0.12651884102527006,-0.17099764600212192,0.21271392073074238
55,2.2,0.0,0.0,0.09530858922887732,-0.21747938368055555,0.2374468561739093
56,2.24,0.0,0.0,0.08778504171489197,-0.22225652247299382,0.23896479935478726
57,2.28,0.0,0.0,0.2077429802035108,-0.18344480914834105,0.2771446261923683
58,2.32,0.0,0.0,0.23082813404224536,-0.2604956356095679,0.34805115089172967
59,2.36,0.0,0.0,0.13514161663290894,-0.30537905092592593,0.3339455364136125
60,2.4,0.0,0.0,0.07701314290364583,-0.29149248288001545,0.3014944307204587
61,2.44,0.0,0.0,0.15892186294367283,-0.33923017336998457,0.37461082345030733
62,2.48,0.0,0.0,-0.0021160121022919076,-0.021871825795114777,0.021973945272274024
63,2.52,0.0,0.0,0.2132253689236111,-0.3040446264949846,0.37135992359580855
64,2.56,0.0,0.0,0.27862132884837965,-0.34976960358796294,0.44717851075752474
65,2.6,0.0,0.0,0.23115238896122686,-0.36082124686535494,0.4285130092680404
66,2.64,0.0,0.0,0.13351398232542439,-0.305014347029321,0.3329560562148056
67,2.68,0.0,0.0,0.11476423852237655,-0.2648155381944444,0.2886141017220645
68,2.72,0.0,0.0,0.17521069938753858,-0.09547529809268904,0.1995352643663727
69,2.76,0.0,0.0,0.26482102382330247,0.029801756305459105,0.26649262529704665
70,2.8,0.0,0.0,0.1840405574845679,-0.014288713431652682,0.18459440438638014
71,2.84,0.0,0.0,0.2615986991222994,0.11859775872878087,0.28722692728567323
72,2.88,0.0,0.0,0.191389762972608,0.15175324616608796,0.24425210151123852
73,2.92,0.0,0.0,0.23344358844521604,0.1710472427179784,0.2894012236111009
74,2.96,0.0,0.0,0.23684971185378087,0.14743457935474538,0.2789887832776252
75,3.0,0.0,0.0,0.24209911205150464,0.1092817066333912,0.2656209168360684
76,3.04,0.0,0.0,0.2665580391589506,0.09882607542438272,0.2842882013451322
77,3.08,0.0,0.0,0.23900190188560957,0.0669328025535301,0.24819731900769676
78,3.12,0.0,0.0,0.2026036090615355,0.025463072223427856,0.20419743008131863
79,3.16,0.0,0.0,0.24373966169945988,0.11958698790750386,0.2714959859043161
80,3.2,0.0,0.0,0.1869410083912037,0.1013330379533179,0.2126389550368621
81,3.24,0.0,0.0,0.14748756691261575,0.05275342776451582,0.15663813882547664
82,3.28,0.0,0.0,0.19773246105806327,0.17471593786168982,0.2638631939073132
83,3.32,0.0,0.0,0.178365779923804,0.18715523425443673,0.25853710208915853
84,3.36,0.0,0.0,0.16242993766878858,0.18892127519772375,0.24914801398650685
85,3.4,0.0,0.0,0.1885694866415895,0.18805367175443674,0.26631303902099507
86,3.44,0.0,0.0,0.1205623447747878,0.06502800081983025,0.1369814581183112
87,3.48,0.0,0.0,-0.0010628392961290149,-0.005884535989643615,0.005979748421364145
88,3.52,0.0,0.0,0.1507411175009645,-0.0027076860121738764,0.15076543393291483
89,3.56,0.0,0.0,0.11352852527006173,-0.0954736328125,0.14833725294885006
90,3.6,0.0,0.0,0.16099693769290124,-0.14094260886863427,0.21397390715035502
91,3.64,0.0,0.0,0.13553056881751543,-0.22384488329475308,0.2616774099177094
92,3.68,0.0,0.0,0.16662893036265433,-0.23488935305748457,0.2879899453341487
93,3.72,0.0,0.0,0.22252335913387344,-0.25890414014274693,0.3413912698697463
94,3.76,0.0,0.0,0.16845059618537808,-0.22522379557291666,0.2812496425730711
95,3.8,0.0,0.0,0.08098625277295525,-0.25017692660108026,0.2629586806739175
96,3.84,0.0,0.0,0.21109486521026236,-0.16854413821373457,0.27012620873278714
97,3.88,0.0,0.0,0.1772679157021605,-0.10776355884693287,0.2074533647660231
98,3.92,0.0,0.0,0.21538155261381173,-0.07931254069010417,0.22952057057496084
99,3.96,0.0,0.0,0.2603172019675926,-0.05893751356336806,0.2669057439345744
100,4.0,0.0,0.0,0.20575572072723766,-0.039294629509066356,0.2094743051551665
101,4.04,0.0,0.0,0.24829805350597994,-0.04991873658733603,0.253266270232209
102,4.08,0.0,0.0,0.25134248709972995,-0.03402731813030478,0.25363537647697904
103,4.12,0.0,0.0,0.25285029658564817,0.025329791410469715,0.2541158610090054
104,4.16,0.0,0.0,0.1662025131413966,0.02937402230721933,0.16877828225521532
105,4.2,0.0,0.0,0.1688436324508102,0.08911775565441744,0.1909192148319931
106,4.24,0.0,0.0,0.16436149691358024,0.17836626217689044,0.2425473668185826
107,4.28,0.0,0.0,0.17184562777295526,0.20018265335648147,0.263825727497381
108,4.32,0.0,0.0,0.15582133728780864,0.17552059220679012,0.23470783421689045
109,4.36,0.0,0.0,0.1655418716242284,0.10049504032841435,0.19365785393694246
110,4.4,0.0,0.0,0.11654838656201774,0.04460368592062114,0.12479188758855655
111,4.44,0.0,0.0,0.09740363980516975,-0.04239451090494792,0.10622976796625792
112,4.48,0.0,0.0,-0.0011364355205017843,0.004047299608772184,0.004203822048496539
113,4.52,0.0,0.0,0.12190284258053627,-0.11303111888744213,0.1662418024028917
114,4.56,0.0,0.0,0.12589375813802084,-0.20781512225115742,0.2429739973214788
115,4.6,0.0,0.0,0.14269095715181326,-0.20473575544945988,0.2495544806497404
116,4.64,0.0,0.0,0.10654293107397762,-0.21259687258873458,0.23779997139685485
117,4.68,0.0,0.0,0.08535530749662423,-0.2310972915461034,0.246356422034799
118,4.72,0.0,0.0,0.0833608066888503,-0.22673871829185957,0.24157704871210578
119,4.76,0.0,0.0,0.12391144929108797,-0.23346141673900464,0.2643071704876753
120,4.8,0.0,0.0,0.11424102406442901,-0.31588758680555556,0.3359106712760505
121,4.84,0.0,0.0,0.07712715054735725,-0.3513724922839506,0.3597377179076301
122,4.88,0.0,0.0,0.12973804615162038,-0.32325168185763886,0.3483153893284535
123,4.92,-0.04943305067718029,-0.034855358535423875,-0.14541648635985674,-0.6042791177377242,0.621529731098303
124,4.96,0.0,0.0,-0.0016761248788715881,-0.542484447337963,0.5424870367098044
125,5.0,0.0,0.0,-0.053678547423562886,-0.5893437138310185,0.5917832369082797
126,5.04,0.0,0.0,-0.02819755460009163,-0.5832562331211419,0.5839374414781853
127,5.08,0.0,0.0,-0.027029260706018517,-0.5962059944058642,0.5968183716171942
128,5.12,0.0,0.0,0.01780146657684703,-0.5867822265625,0.5870521898621379
129,5.16,0.0,0.0,0.08152095841772762,-0.592983699845679,0.5985610536478423
130,5.2,0.0,0.0,0.030660051887418018,-0.5343949532214506,0.5352737662264941
131,5.24,0.0,0.0,0.048095966857156634,-0.529371322820216,0.5315517091049093
132,5.28,0.0,0.0,0.07147905514564043,-0.5280135995370371,0.5328298195677228
133,5.32,0.0,0.0,0.16713383427372686,-0.5297252363040124,0.5554660606521152
134,5.36,0.0,0.0,0.2693864535108025,-0.5265596064814815,0.5914677341267741
135,5.4,0.0,0.0,0.2228713348765432,-0.5262797188464506,0.5715260049890568
136,5.44,0.0,0.0,0.18456868489583333,-0.576285083912037,0.6051199033114685
137,5.48,0.0,0.0,-0.0006040932219705464,-0.005088959682134934,0.005124689187377674
138,5.52,0.0,0.0,0.27667540750385805,-0.5543168885030865,0.6195292519301805
139,5.56,0.0,0.0,0.22566615728684414,-0.4596189899209105,0.5120301069668938
140,5.6,0.0,0.0,0.32359221281828704,-0.41795054494598766,0.5285778828302256
141,5.64,0.0,0.0,0.17117592894000772,-0.3705372299382716,0.40816545348522837
142,5.68,0.0,0.0,0.23791392385223764,-0.30951382860725307,0.39038678930246645
143,5.72,0.0,0.0,0.14002008885513118,-0.24420658817997684,0.2815004138425086
144,5.76,0.0,0.0,0.21444785035686728,-0.1797557388117284,0.2798213825968839
145,5.8,0.0,0.0,0.2272644344376929,-0.1913742705922068,0.2971081193858283
146,5.84,0.0,0.0,0.2807738956404321,-0.097972412109375,0.2973761490228049
147,5.88,0.0,0.0,0.15869178301022377,-0.18388548297646604,0.24289288347840107
148,5.92,0.0,0.0,0.20696076569733796,-0.15581232518325616,0.2590564402153345
149,5.96,0.0,0.0,0.15318060980902778,-0.17721094955632716,0.2342392363890404
150,6.0,0.0,0.0,0.1544834617332176,-0.10873166684751158,0.18891192478114438
151,6.04,0.0,0.0,0.18607301311728394,-0.14184217664930557,0.23397087273239317
152,6.08,0.0,0.0,0.18499755859375,-0.18891578956886573,0.2644111802365322
153,6.12,0.0,0.0,0.17112443335262345,-0.17129557291666667,0.24212753868799297
154,6.16,0.0,0.0,0.1872948917341821,-0.2502398003472222,0.31256892703456085
155,6.2,0.0,0.0,0.11896156593605324,-0.29014099874614196,0.31358197225504963
156,6.24,0.0,0.0,0.14815190067997686,-0.3405739414544753,0.3714022014917603
157,6.28,0.0,0.0,0.2245554229359568,-0.37739116150655866,0.43914601985355156
158,6.32,0.0,0.0,0.16501754195601853,-0.3640748275945216,0.39972649304391494
159,6.36,0.0,0.0,0.1109033504533179,-0.5038505497685185,0.5159117459835643
160,6.4,0.0,0.0,0.19307293173707563,-0.5211661482445987,0.5557799124164713
161,6.44,0.0,0.0,0.19138890395929783,-0.5440368803047839,0.5767198970821998
162,6.48,0.0,0.0,-0.0026833807391884886,-0.0034461037906599636,0.004367626761463109
163,6.52,0.0,0.0,0.17697576075424382,-0.5206876326195987,0.5499418429775511
164,6.56,0.0,0.0,0.1331477412471065,-0.4655355119116512,0.4842020589072805
165,6.6,0.0,0.0,0.1223438404224537,-0.448383186246142,0.46477467336071276
166,6.64,0.0,0.0,0.09639862437307099,-0.4020578944830247,0.4134528332193933
167,6.68,0.0,0.0,-0.014901247377748842,-0.33740828149112656,0.3377371693968672
168,6.72,0.0,0.0,-0.04176148967978395,-0.3143451605902778,0.3171070828707587
169,6.76,0.0,0.0,-0.013725390022183643,-0.3008601586612654,0.3011730754913906
170,6.8,0.0,0.0,-0.09245701165846837,-0.33273964964313274,0.34534616466590284
171,6.84,0.0,0.0,-0.009903368537808642,-0.23459891613618827,0.23480785370312884
172,6.88,0.0,0.0,-0.0895126681857639,-0.23159374095775462,0.24829051253832116
173,6.92,0.0,0.0,-0.13189338589891975,-0.19542494032118055,0.23576847232702328
174,6.96,0.0,0.0,-0.12837586202739198,-0.14111891758294753,0.19077450262301493
175,7.0,0.0,0.0,-0.1632804512683256,-0.07543486418547454,0.17986362751003618
176,7.04,0.0,0.0,-0.18660005545910494,0.07979603708526234,0.20294577658047874
177,7.08,0.0,0.0,-0.13518449194637347,0.1292579330632716,0.18703598617001038
178,7.12,0.0,0.0,-0.08964167842158564,0.2058153091242284,0.22448958100575775
179,7.16,0.0,0.0,-0.12881189416956018,0.32514892578125,0.3497346537251503
180,7.2,0.0,0.0,-0.17293110411844137,0.32177758487654323,0.3653025881383873
181,7.24,0.0,0.0,-0.18392118477527006,0.3043238811728395,0.35558406440845963
182,7.28,0.0,0.0,-0.18201872649016204,0.3089813910590278,0.35860886326731006
183,7.32,0.0,0.0,-0.12638622142650463,0.24334593219521605,0.27420926257591693
184,7.36,0.0,0.0,-0.1542857681086034,0.23269422743055557,0.2791965288472707
185,7.4,0.0,0.0,-0.16607073748553242,0.15886848355516975,0.22982316009512152
186,7.44,0.0,0.0,-0.1845536144868827,0.09567030918451003,0.20787699410861382
187,7.48,0.0,0.0,-0.004581568682635272,0.0017418568222611038,0.004901513723632921
188,7.52,0.0,0.0,-0.12022782690731096,0.07677335762683256,0.14264949633332694
189,7.56,0.0,0.0,-0.19709810233410494,-0.0026292268729504243,0.19711563808499502
190,7.6,0.0,0.0,-0.24167982313368055,0.07435949254918982,0.25286057629076963
191,7.64,0.0,0.0,-0.2532624119888117,0.20182929144965278,0.32384705064807906
192,7.68,0.0,0.0,-0.231275634765625,0.2647356951678241,0.3515300947745923
193,7.72,0.0,0.0,-0.2498291919849537,0.32267963927469134,0.4080891750222
194,7.76,0.0,0.0,-0.2992042221257716,0.3381614703896605,0.4515266842546355
195,7.8,0.0,0.0,-0.28717897014853394,0.34648769048996914,0.4500283108390462
196,7.84,0.0,0.0,-0.2494356734664352,0.37230312017746914,0.448138113187813
197,7.88,0.0,0.0,-0.29132483965084877,0.3426063669463735,0.4497213413546058
198,7.92,0.0,0.0,-0.3917043728298611,0.36221676673418207,0.5335103577226966
199,7.96,0.0,0.0,-0.1518214699074074,0.4246472620081019,0.45097123617346524
200,8.0,0.0,0.0,-0.2090616711275077,0.31749698591820985,0.3801461803067001
201,8.04,0.0,0.0,-0.2770341133777006,0.25454939477237654,0.3762224001225231
202,8.08,0.0,0.0,-0.2818942599826389,0.24058503327546296,0.3706015812801063
203,8.12,0.0,0.0,-0.27954261308834877,0.2440473693094136,0.37108380589714174
204,8.16,0.0,0.0,-0.3331027560763889,0.3063351176697531,0.45254684887139335
205,8.2,0.0,0.0,-0.28837923779899693,0.2935346739969136,0.4114914210916247
206,8.24,0.0,0.0,-0.25190300081983025,0.36977985146604936,0.44742849749685026
207,8.28,0.0,0.0,-0.30134000048225307,0.48949342327353396,0.5748126715014965
208,8.32,0.0,0.0,-0.3673080934124228,0.5102695191936728,0.6287210969137358
209,8.36,0.0,0.0,-0.4024702510127315,0.5775308641975309,0.7039347995737942
210,8.4,0.0,0.0,-0.39119345582561726,0.6356276523919753,0.7463610603227656
211,8.44,0.0,0.0,-0.43067771629050927,0.6248103539737654,0.7588618278329925
212,8.48,0.0,0.0,-2.9618833903913146e-05,-0.00026168160968356664,0.0002633525017318235
213,8.52,0.0,0.0,-0.4311761248553241,0.640917365933642,0.772455772585442
214,8.56,0.0,0.0,-0.5136949025848765,0.6415757016782407,0.821889185915968
215,8.6,0.0,0.0,-0.6024000530478395,0.6754088903356481,0.9050209903955109
216,8.64,-0.0949043333530426,0.09909523278474808,-0.5790051718552908,0.5993254486388631,0.8333294561104566
217,8.68,0.013959631323814392,-0.03521512635052204,-0.7790092431100798,0.786004032118269,1.1066425526596726
218,8.72,0.010572361177764833,-0.1060977578163147,-0.8545893485427339,0.8651456093788147,1.216059159773954
219,8.76,-0.059403784573078156,0.046917716041207314,-0.8318668317463663,0.6964875332836383,1.0849411549845753
220,8.8,-0.07889716327190399,0.042025042697787285,-0.8842500806517071,0.7373421206895584,1.1513347072313618
221,8.84,-0.014748569577932358,0.03434700862271711,-1.0125115095115738,0.8044631524498137,1.2931900558475145
222,8.88,0.007353989407420158,0.022058427130104974,-1.0655575966605066,0.7904912449377962,1.326758983434528
223,8.92,-0.13751941174268723,0.08435274288058281,-1.0137211843221277,0.6683551684812999,1.2142196138998596
224,8.96,0.01848091557621956,0.0462794421473518,-1.2100391958617134,0.7513126079105186,1.4243122867991298
225,9.0,-0.11048011854290962,0.058245955035090446,-1.0806666792965967,0.5932030949263293,1.2327734518442994
226,9.04,-0.003559015691280365,-0.006002340465784073,-1.3116578776343368,0.5924234197481915,1.4392400412114563
227,9.08,-0.14428972452878952,0.01840257365256548,-1.1880308773230623,0.5457993577710456,1.3074074745144648
228,9.12,-0.1277378872036934,0.048862505704164505,-1.2370842819706893,0.39485659995748673,1.2985720061779102
229,9.16,-0.11293434724211693,-0.02238463144749403,-1.237232632889056,0.38030298599996315,1.294362757902928
230,9.2,-0.09958657249808311,0.003569416585378349,-1.2844391557040773,0.27924377665343336,1.3144432401231616
231,9.24,-0.10132438316941261,0.030215994454920292,-1.397281061467933,0.20822932708732508,1.41271151244555
232,9.28,-0.10414591431617737,0.0016114225027195062,-1.4975105044724029,0.2288281511855521,1.5148927466260402
233,9.32,-0.160862036049366,0.004199650604277849,-1.4890866039969304,0.22494386791424067,1.5059809620029498
234,9.36,-0.22854837775230408,0.028697204776108265,-1.405087448829486,0.18605779558558155,1.417352546883209
235,9.4,-0.1896827593445778,0.032239858992397785,-1.4200986594440024,0.16482219492349728,1.4296316163592817
236,9.44,-0.05042592901736498,-0.030466345138847828,-1.5819362671631905,0.08323113599171242,1.5841242929027635
237,9.48,0.0,0.0,-0.0029196016288097993,0.00013928201463487414,0.002922922022659787
238,9.52,-0.10281749442219734,-0.027934689540416002,-1.5638057694666916,0.01399249473126766,1.5638683686698558
239,9.56,-0.11097687482833862,-0.0046527658123523,-1.6980081029880194,-0.09116171443938381,1.700453461872009
240,9.6,-0.18590515851974487,0.007848005509003997,-1.4543629741963044,0.006438239201282461,1.4543772246694229
241,9.64,-0.28276336193084717,-0.04094978142529726,-1.5312859966725478,0.06788833333984201,1.5327901452609551
242,9.68,-0.18342772126197815,-0.022191168158315122,-1.6037802744941947,0.13616136943869706,1.6095499642397237
243,9.72,-0.1706065535545349,0.0027241092175245285,-1.607476369863675,0.15401708062140293,1.6148379301939988
244,9.76,-0.1375763788819313,-0.012381953652948141,-1.6826950090424515,0.33447556500518577,1.7156154572170053
245,9.8,-0.1469898670911789,0.02339251240482554,-1.6785719577545002,0.37431892543275164,1.7198018709423784
246,9.84,-0.19050221890211105,0.03596733999438584,-1.6180769429420248,0.4573367266047654,1.6814665844976433
247,9.88,-0.26507189869880676,0.088089095428586,-1.4389722756839094,0.45931559930521026,1.5105005891928787
248,9.92,-0.1657213568687439,-0.0005428378935903311,-1.5179145902763178,0.6009531749884978,1.6325469126191987
249,9.96,-0.1748252883553505,0.06152448058128357,-1.338110668434773,0.4993223558384695,1.4282377169151619
250,10.0,-0.27925749123096466,0.06707954779267311,-1.164481899201134,0.38507021590331453,1.2264979269215686
251,10.04,0.5590031147003174,-1.3447204604744911,-6.163669395564515,1.3709459559895374,6.3142943574134
252,10.08,0.0,0.0,-0.00013678644910270786,9.052099269113423e-05,0.0001640261649125409
253,10.12,0.0,0.0,1.0031617115162037,-0.08430680639949846,1.0066980962818006
254,10.16,-2.9527131118811667e-05,2.8546026442199945e-05,1.1754962275555014,-0.0905273238162763,1.1789769197717792
255,10.2,-5.399080691859126e-06,-3.512468720145989e-05,1.2359881103075436,0.025097052765181784,1.2362428850671339
256,10.24,-0.0003043117394554429,-9.881850564852357e-05,1.4880275949184678,-0.0803093183095521,1.4901931787007296
257,10.28,5.284048347675707e-05,-7.25159770809114e-06,1.3291524064301035,-0.17735559261043235,1.3409329311151743
258,10.32,0.0003075013592024334,0.00022190427625901066,1.2528747661948099,-0.28681454509416027,1.2852850901824349
259,10.36,4.122762766201049e-05,-0.0003866719489451498,1.2353327596408565,-0.13653049505529868,1.2428546186589722
260,10.4,-0.00016947330732364208,0.000256436544987082,1.1396464698351014,-0.13955305534803492,1.1481590183700952
261,10.44,1.7685582861304283e-05,-0.0005943453870713711,1.2066898520328795,-0.0863580863741169,1.2097760611292208
262,10.48,2.5799789000302553e-05,2.2333886590786278e-05,1.3546791818853825,-0.07256367201834232,1.3566212339228791
263,10.52,0.0,0.0,1.260536506558642,-0.04943132942105517,1.2615053470736453
264,10.56,0.0,0.0,1.1525008439429012,0.04293997305410879,1.1533004970843406
265,10.6,0.0,0.0,1.0295088252314815,0.03210793954354745,1.0300093887976154
266,10.64,0.0002940583071904257,-0.0001984105256269686,1.0323875099798465,-0.011136506519306963,1.0324475737488283
267,10.68,0.0,0.0,0.9636311246141975,0.0645762653115355,0.9657924406241793
268,10.72,8.519472612533718e-05,0.0002770862993202172,1.0258908855207882,0.006871126086446083,1.0259138956892644
269,10.76,-0.00010277016917825677,-0.0005041857220930979,1.2033031222139314,0.016970642005850814,1.2034227879759825
270,10.8,0.0,0.0,1.118859230324074,-0.17456451039255402,1.1323951366771103
271,10.84,0.0,0.0,2.2269881065980888e-05,-7.437555878250687e-05,7.763807923244282e-05
272,10.88,0.0,0.0,1.1215914351851852,-0.08275986659673996,1.1246406283786272
273,10.92,0.0,0.0,0.8944075520833333,-0.14857934268904321,0.9066645963627392
274,10.96,0.0,0.0,0.692753604841821,-0.20545711564429012,0.7225788423350141
275,11.0,0.0,0.0,0.5233719738618827,-0.1460995219666281,0.5433813516702247
276,11.04,0.0,0.0,0.5243399763695987,-0.1084673770857446,0.5354414839281062
277,11.08,0.0,0.0,0.3857470703125,-0.11597556031780479,0.40280408742427826
278,11.12,0.0,0.0,0.2890532166280864,-0.0911138313199267,0.3030734107453828
279,11.16,0.0,0.0,0.2473989529079861,-0.01501906312542197,0.2478544212983366
280,11.2,0.0,0.0,0.15750082887249228,-0.060867339711130404,0.16885302525875054
281,11.24,0.0,0.0,0.10621497636959877,-0.04735429928626543,0.11629295277912426
282,11.28,0.0,0.0,0.08191553940007716,0.002336011580478998,0.08194884102481087
283,11.32,0.0,0.0,-0.018224161407093944,0.007496780112937644,0.019705881636038255
284,11.36,0.0,0.0,-0.0076683538931387445,-0.007946266833646798,0.01104295286696141
285,11.4,0.0,0.0,0.012708381370261864,-0.011486310605649594,0.017130040524805455
286,11.44,0.0,0.0,0.02329795178071952,-0.021901250768590858,0.03197591816360296
287,11.48,0.0,0.0,0.03151757511091821,-0.03843004768277392,0.04970136925450493
288,11.52,0.0,0.0,0.07546483922887731,-0.10782340344087576,0.13160861783870448
289,11.56,0.0,0.0,0.09221681948061343,-0.10212195879147376,0.1375966433548708
290,11.6,0.0,0.0,0.08548905737606095,-0.017307970965350115,0.08722353346422537
291,11.64,0.0,0.0,0.03618647069106867,-0.028762154284818674,0.04622469232108836
292,11.68,0.0,0.0,0.04964238673080633,-0.03647109420211227,0.06159957201661618
293,11.72,0.0,0.0,0.06023421676070602,-0.05645222228250386,0.08255309969594686
294,11.76,0.0,0.0,0.12371938446421682,-0.07290556731047454,0.1436026038659008
295,11.8,0.0,0.0,0.017358584933810765,-0.0033011528297706887,0.017669693854445386
296,11.84,0.0,0.0,0.15330465434510032,-0.022088741726345486,0.15488779666237068
297,11.88,0.0,0.0,0.23048999927662037,-0.015314647533275463,0.23099822119575925
298,11.92,0.0,0.0,0.2568373541184414,-0.015424366703739872,0.25730009241889734
299,11.96,0.0,0.0,0.31094569830246915,-0.01893867775245949,0.31152191063843593
300,12.0,0.0,0.0,0.34436839916087963,-0.01663376796392747,0.34476988931358943
301,12.04,0.0,0.0,0.3483266722125772,-0.007719566910355179,0.3484122016921503
302,12.08,0.0,0.0,0.3277791341145833,-0.04492372866030093,0.3308433196509344
303,12.12,0.0,0.0,0.4166135585455247,-0.0776116340543017,0.42378110258073587
304,12.16,0.0,0.0,0.35432999975887347,-0.05479155740620177,0.3585412995627148
305,12.2,0.0,0.0,0.4297620985243056,-0.07085677535445602,0.4355641674215715
306,12.24,0.0,0.0,0.35664406105324076,-0.12831957404996142,0.37902625155642095
307,12.28,0.0,0.0,0.37886565031828706,-0.12862637743537808,0.40010489370069807
308,12.32,0.0,0.0,0.28839768397955245,-0.14884746033468363,0.3245439732499358
309,12.36,0.0,0.0,0.33702332296489196,-0.17782271773726852,0.38105857707938573
310,12.4,0.0,0.0,0.3933196795428241,-0.11111301751784336,0.40871319158743874
311,12.44,0.0,0.0,0.40047423562885803,-0.06913066345968365,0.40639717276685644
312,12.48,0.0,0.0,0.4527981228298611,-0.026821411509572724,0.4535918078554901
313,12.52,-7.092684336384991e-05,-4.978966899216175e-06,0.44576714959606445,0.016740622895332857,0.4460813828371723
314,12.56,-0.00020610463616321795,0.00013796321582049131,0.3340749800219657,0.011268482699495867,0.334264971211501
315,12.6,0.0,0.0,0.5192350863233025,0.0841290584611304,0.5260064385031078
316,12.64,0.0,0.0,0.6604788773148148,0.11875153718171297,0.6710695008432866
317,12.68,0.00036442591226659715,-3.759372339118272e-05,0.8106783258238445,0.09807520795709103,0.8165893058180336
318,12.72,0.0,0.0,1.0027788025655864,0.0692084343050733,1.00516423247837
