number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
39,1.56,0.0,130.6884890475764,0.2735441818357599,69.7580685763889,141206213889.5078,116050.88024736385,512468.7559448439,31.89084297839506,46.09662326388889,40.22677715343502
40,1.6,0.0,130.39600592544906,0.27471983176032827,70.05809558256173,141543589627.3828,116774.9401165939,513343.1923095563,32.695941840277776,47.11441189236111,40.05917152700349
41,1.64,0.0,130.67611394967577,0.2721888568612873,69.41211226851851,141569338977.53516,117583.84388230115,512034.3491680416,33.15356722608025,47.86811077353395,40.097973158757306
42,1.68,0.0,130.81079712194446,0.27090000096508116,69.08301070601851,142744035414.48047,117625.64489758977,513313.16718635574,30.97651668595679,44.74635006751543,39.84172907028159
43,1.72,0.0,130.99105124951532,0.2646584323165152,67.49107349537037,146429955046.23047,117028.64124436719,520843.3392567147,31.15614486882716,44.86611255787037,39.77142982532052
44,1.76,0.0,131.17113018807459,0.26367088087015167,67.23922260802469,146655189206.58594,117002.90788842273,520885.72275212355,31.01111834490741,44.68011284722222,39.77732924190209
45,1.8,0.0,131.36412421199014,0.2605513491848215,66.44412856867284,146730009038.8789,116857.64513570766,521604.3946965097,30.593368537808644,44.262101176697534,39.78117741324698
46,1.84,0.0,130.94695944539907,0.2611053267948251,66.58542920524691,145573407370.70312,116059.14509737639,520717.4949066785,36.086024305555554,51.9157901716821,40.039011789630564
47,1.88,0.0,131.4066658130713,0.2597462221571166,66.23858217592593,145760796105.3164,116168.24559391655,519633.4346611286,34.843275462962964,50.405316599151234,40.003594489262674
48,1.92,0.0,131.29464807579814,0.26159043480566047,66.70927854938272,145417441532.8164,116068.59941947252,519836.4429799743,38.36824749228395,55.222216917438274,40.04542130468537
49,1.96,0.0,131.6934776933855,0.2603097748105005,66.38201726466049,146441132278.1836,116711.17747775115,520809.5664878981,35.712131076388886,51.53894386574074,39.87312023604463
50,2.0,0.0,131.6200679180885,0.26178237483845324,66.75742959104939,146254984871.78516,117705.34377824681,521153.9021407437,34.24003954475309,49.50654345100309,39.661559856333824
51,2.04,0.0,131.51706957849004,0.26231639439039667,66.89301793981481,146681845413.5039,118848.70895919538,522706.92897870095,31.531511863425926,45.68267481674383,39.36077306435653
52,2.08,0.0,131.32623174284248,0.265501868239189,67.70589650848765,144931878601.76953,118546.18992415175,520649.4254511937,34.60186631944445,49.858003713348765,39.48731309344776
53,2.12,0.0,130.99944615595516,0.265830511313856,67.78999614197531,144572312638.0703,119641.61093433094,521898.72246242716,31.94642216435185,46.18068769290124,39.209097087522835
54,2.16,0.0,130.73485027489843,0.26297001192528696,67.06192949459877,151241503582.47266,123800.01942324016,533704.482060243,28.659452160493828,41.43032479745371,38.44993053930294
55,2.2,0.0,131.30816693624013,0.2628938131324407,67.04222559799383,154124037177.84766,124532.04345715078,538732.152702701,27.10705680941358,39.111014178240744,38.12652386295828
56,2.24,0.0,132.34976935425362,0.26205294370913407,66.82719135802469,153147791969.46484,123233.26706915253,535045.987292205,27.23819782021605,39.379685570987654,38.37237784725158
57,2.28,0.0,132.89517470533235,0.2620177912514377,66.81822145061729,153232420939.1172,123349.40475686068,533164.6124060197,25.245167341820988,36.523885513117285,38.42163966138684
58,2.32,0.0,132.9764922149812,0.26460772061264715,67.47846113040123,151284959199.98047,122609.15021433658,529355.7202429563,27.387727141203705,39.46411482445988,38.65701552159922
59,2.36,0.0,133.2253009702988,0.26448655112638075,67.44786410108024,151052732408.76953,124248.77144652481,527756.0903320255,22.345720486111112,32.38756317515432,38.36383960724667
60,2.4,0.0,132.79454524304433,0.2693719797602119,68.694051408179,149503404837.2461,125527.70065357702,525529.019586257,21.343137538580248,30.824869068287036,38.263235646634904
61,2.44,0.0,133.10702831887647,0.26862908048148676,68.50478057484568,150194250744.35938,127046.74287095312,525924.1865170448,17.683354552469137,25.774929832175925,37.93893779211316
62,2.48,0.0,133.01286600503224,0.2697823389907194,68.7987885802469,150609333335.6875,128127.84502922295,525725.8498707929,17.211752025462964,25.085509018132715,37.55812085609765
63,2.52,0.0,133.18108608651372,0.2691853798011997,68.64692226080247,151721810648.42578,128003.43526696938,526529.843633392,16.098959297839507,23.471735628858024,37.41564513240167
64,2.56,0.0,132.2353206062148,0.270570403787476,68.99997588734568,152312161717.27734,128194.67091442716,528710.4469968263,17.241698977623457,25.111469425154322,37.260497556158555
65,2.6,0.0,131.7768892076548,0.26794197454503543,68.33031105324073,154257704573.3672,129749.73823066232,533198.7600691926,15.709906925154321,22.922284191743827,36.68254642984332
66,2.64,0.0,131.15593317947005,0.2686085953668807,68.50032744984568,155395368774.85547,130874.70810324974,536522.6094653952,15.966310763888888,23.27800998263889,35.964517549392646
67,2.68,0.0,130.60727177660522,0.26995590504693984,68.84424045138888,155993004125.59375,131207.7613138607,538517.0592667458,16.05242862654321,23.396140046296296,35.52656640275725
68,2.72,0.0,129.51524870804596,0.2705500032310958,68.99596450617284,156870720959.71484,131872.40289443306,542213.2976592717,15.91256992669753,23.181410108024693,34.723016258958616
69,2.76,0.0,129.5062268769238,0.2705651809130599,68.99959056712963,156726100681.5625,131880.8604508977,541875.8668386849,15.913033854166667,23.183826919367284,34.71246669957662
70,2.8,0.0,129.1131333598674,0.2718806315137666,69.33494598765432,159008567753.10547,131643.44358130105,546722.184237833,17.12692853009259,24.86853877314815,34.37885467068329
71,2.84,0.0,128.89434764805216,0.2702253741472915,68.91316599151234,157789571325.76562,130645.62867344743,544560.3195316097,15.55545669367284,22.56988884066358,34.33694506783163
72,2.88,0.0,128.94037601853063,0.269700769258928,68.77842351466049,158979221630.91797,129978.44849002936,546669.24802239,16.497743537808642,23.878941695601853,34.46817758985096
73,2.92,0.0,128.72940852911205,0.2688536649030866,68.56249228395062,160768771046.78125,128676.68518131407,550327.564539409,18.925444155092592,27.409693287037037,34.53847729550896
74,2.96,0.0,129.2744440697052,0.26595209215340315,67.82258246527778,160398117913.23047,127778.32332091208,547711.0794969185,19.813846450617284,28.75761260609568,34.73030184509238
75,3.0,0.0,129.1829846744673,0.26703787412360896,68.09873505015432,158324371232.89062,126064.58114118488,543898.1502001946,22.341557677469137,32.360602816358025,35.22109655739298
76,3.04,0.0,129.21171963926068,0.2664775723077633,67.95588348765432,157988051720.09375,125384.6963359109,543385.4248268483,23.115994405864196,33.43534625771605,35.354426549316905
77,3.08,0.0,129.34870993537754,0.26253679576403066,66.95183641975309,160271384190.0,125074.78301386905,546663.8184789311,24.518945794753087,35.47974416473765,35.40931987655919
78,3.12,0.0,129.5237370375114,0.2619031810606793,66.79081163194445,160263615387.07812,124667.20471552413,545787.0277294987,24.10493296682099,34.915040509259256,35.480892781688276
79,3.16,0.0,129.04531600018132,0.26509699375483226,67.60501639660494,158409384289.3125,123665.45221438113,542653.375436491,27.427772472993826,39.55060161072531,35.75238304072086
80,3.2,0.0,129.66356372634766,0.26154683575473514,66.70049141589506,159678764917.27734,123670.54546775855,543100.1540601087,25.926325713734567,37.525391107253085,35.72962547062894
81,3.24,0.0,129.55296615979353,0.2618469789670206,66.7763671875,159586629095.78125,123595.86103113352,542272.1616588205,26.825726755401234,38.77990234375,35.71670883752601
82,3.28,0.0,129.72404215177963,0.2621047189246099,66.8421127507716,160011145411.86328,123599.52807926745,541785.3198762219,26.946019965277777,38.83028139467593,35.707353876632446
83,3.32,0.0,129.88789461176523,0.2619023451512174,66.78976707175926,162215596244.66406,124125.82475526634,543389.6098656193,26.359052854938273,38.126609519675924,35.62062796289044
