number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
17,0.68,0.0,152.10336907125614,0.4330245084175098,110.4239559220679,313484429324.53516,197990.3178625576,702707.6054264589,62.349228877314815,87.18053915895062,27.884875651576067
18,0.72,0.0,152.09595023012778,0.43390081493982974,110.6477237654321,313518431167.41797,197654.92521998318,702620.4523037159,65.77811390817901,91.77944010416667,27.938914686264862
19,0.76,0.0,151.93200461814868,0.43528845331102506,111.00113908179013,312433578557.15234,196736.051590691,701339.2253255761,67.79713734567902,94.35267192322532,27.99989177787082
20,0.8,0.0,152.21902267177316,0.432321268028011,110.24568672839506,313403562572.7617,197838.39712652093,702754.1320644638,63.61104600694444,89.02739486882716,27.84231238973536
21,0.84,0.0,152.24217635086785,0.43180752315732035,110.11528067129629,313221805584.5508,197918.7743468124,702720.3377343527,63.236298225308644,88.4319352816358,27.833799845239326
22,0.88,0.0,151.9706859843684,0.43430787759632894,110.75216001157408,310793837799.7031,196285.5558564904,699633.2644668532,67.35577739197531,93.78519241898148,27.974210086171823
23,0.92,0.0,152.28394886148266,0.4312331247651934,109.97004050925926,312044422733.83203,197235.07330079822,701591.5703380706,62.929942611882716,88.10657021604938,27.83257167240429
24,0.96,0.0,152.02750770504812,0.43383458726826657,110.63295862268518,311023456426.9414,195770.1275193881,700147.2614501048,65.74997926311728,91.70165557484567,27.967967253846222
25,1.0,0.0,151.84919748176387,0.43511044084547507,110.95551552854938,309026217428.65234,194657.5829237091,697744.2069132845,72.5751813271605,99.97897328317902,28.12846360309395
26,1.04,0.0,152.16310186929294,0.4319853606029655,110.15953317901234,311329204040.39453,195673.53645291505,700477.1535085076,66.70402633101853,92.9688442804784,28.01944763458173
27,1.08,0.0,152.16243742870475,0.4322506703608197,110.22689429012345,309591232409.33984,195098.96360580093,698096.8903123888,68.27840036651234,95.11644266010802,28.072764504164066
28,1.12,0.0,151.9324430990305,0.434405660955636,110.77605324074074,307748972164.3672,194247.41736661183,695551.2017269819,73.2551740933642,101.51058135609568,28.229149770640774
29,1.16,0.0,152.19716934903607,0.43255905208489526,110.30523775077161,309003222961.4531,195281.51659812342,696340.7603736594,68.56366319444444,95.5204135320216,28.110401573161464
30,1.2,0.0,152.18387788926194,0.4327977677094189,110.3659447337963,308200246869.8711,194970.79257112107,695343.6251867611,70.9147974537037,98.6163794849537,28.162907503918287
31,1.24,0.0,152.00960775663506,0.4341555127689821,110.71218267746913,306190550436.4961,193657.66965362377,692986.94563273,76.28215663580247,105.47631775655864,28.315952163485733
32,1.28,0.0,152.31697608854154,0.43121851559772995,109.96338541666667,307423258631.875,194553.26526244212,694364.0885294309,71.47478732638889,99.50378592785493,28.204974732776364
33,1.32,0.0,152.19861325433448,0.4319764513519365,110.1569458912037,306014043962.90625,193813.1497093413,692628.2766173749,77.0293325617284,106.81619285300926,28.346948205061082
34,1.36,0.0,151.99913182830915,0.43426812434627626,110.74107542438271,304653093394.91016,192668.2983077874,690881.417994902,81.87443721064815,112.96826075424383,28.48445948310311
35,1.4,0.0,152.3179122724639,0.4311299315476253,109.9416121720679,307043803591.6797,194003.75803147993,693632.4009227841,73.36893711419754,102.16992115162037,28.298268752454224
36,1.44,0.0,152.08796117293198,0.4333940794185064,110.51861930941358,305471995374.1719,192866.0990186416,691900.0295996465,79.67415605709877,110.38485966435185,28.49216038860705
37,1.48,0.0,151.97228397340814,0.43289493653110606,110.39400318287036,303118268195.15625,193290.8403853985,689831.2345759983,84.71260657793209,115.76152295524692,28.548109058687537
38,1.52,0.0,152.18576877277104,0.4314166577856343,110.01683400848765,304646250008.40234,194141.0425346291,690944.6765789097,77.38146026234568,107.05506438078703,28.45725542067394
39,1.56,0.0,152.13499968663106,0.4318230563898886,110.1199078896605,303944074950.3867,193873.3901514787,689884.4029178325,80.23299768518518,110.86613739390432,28.528732095977528
40,1.6,0.0,151.9672126023443,0.43281368138028736,110.37292148919754,302943342950.7969,192820.3978282089,688982.5858090252,83.2752382330247,114.57399860146604,28.644689048218723
41,1.64,0.0,152.15545560339152,0.4299252623210139,109.63574652777778,303441313648.5586,193622.71685907186,689018.7978655231,80.20974488811729,110.84762538580247,28.586394206117404
42,1.68,0.0,152.1126831357082,0.43029301287962196,109.72977575231481,302458787608.9297,193380.09355374225,687587.9960677201,81.84260706018519,112.93373480902778,28.6690758575245
43,1.72,0.0,151.97673712780062,0.43222434832545625,110.22210310570988,301534392508.39453,192685.81917437995,686699.4944887217,82.61896219135802,113.86983314043209,28.748563221623385
44,1.76,0.0,152.21376663734878,0.4296946630108417,109.5772868441358,302867076850.5547,193504.1807995785,688231.5959091665,78.08244646990741,108.15843605324073,28.686314212303373
45,1.8,0.0,152.1372744812036,0.4296703395833258,109.57104986496914,302094693907.71094,192892.3127493129,687331.0289090457,82.05134548611112,113.35753158757716,28.827192787579712
46,1.84,0.0,152.00098630845852,0.43121460811648343,109.9650713734568,301171455583.4531,192243.97843731637,686226.9860940307,84.20853539737654,116.06193287037037,28.900913896695915
47,1.88,0.0,152.15965673766314,0.4281500505954311,109.18414400077161,302886956592.23047,193457.3596862236,688200.1156984114,79.44148485725309,109.91161361882716,28.813920940813155
48,1.92,0.0,151.93457494127034,0.43076951521907686,109.8519782021605,301099891297.53906,192135.4015941304,686204.2663022857,84.10514033564814,115.86284360532407,29.018913883225917
49,1.96,0.0,151.79369059954428,0.4312053808526667,109.96228877314815,299092657773.5039,191268.34514706532,684039.060639074,87.84026765046296,119.8701188753858,29.111734247775573
50,2.0,0.0,152.1176737448184,0.42850041029783736,109.27210985725308,302974674089.4531,192799.46907347406,688517.8221570008,76.31156105324074,105.52043233989197,28.89289003000868
51,2.04,0.0,152.02919826062512,0.429322922853585,109.48251109182098,301176900187.34766,191841.64964296357,686178.3159148743,83.72171585648148,115.40065369405865,29.0950366629894
52,2.08,0.0,151.87308870477554,0.4306657858339776,109.8245630787037,299871365491.6914,191475.3469034379,684477.2842706266,85.02121624228396,116.40751543209876,29.150153639179127
53,2.12,0.0,152.15722010473723,0.4274042612306692,108.99262104552469,302093842685.2617,192779.5104243242,686968.1248560342,76.37778838734567,105.77848259066359,28.989436517987162
54,2.16,0.0,152.15215220158962,0.4274542438510899,109.00578366126543,301653371440.6836,192685.09365107666,686334.5937080965,77.65661554783951,107.41103129822531,29.056748176976047
55,2.2,0.0,151.92792451785434,0.42944361494159905,109.5131780478395,299852251193.78125,191500.40984634488,684317.8967749083,82.51459587191358,113.69756462191359,29.217073035781095
56,2.24,0.0,152.0946905971428,0.4270171446627682,108.8937890625,301061411258.2461,192178.9974217493,685554.3564201292,78.72076485339507,108.91942105516975,29.151477840257392
57,2.28,0.0,151.9221677928397,0.4302670151143079,109.72247395833334,297663583837.6797,191247.74325073313,680661.3245480851,84.80508535879629,116.56879316165123,29.308116443868993
58,2.32,0.0,151.80491231153925,0.43036080090061013,109.74610580632717,297980904852.3828,190200.81009307064,681674.7055552951,88.36217255015433,120.89331500771605,29.362171072522703
59,2.36,0.0,151.7955406496975,0.43064071719200314,109.81862075617283,293009753534.21094,189115.64191022053,674457.2496408017,97.36885898919753,133.08059341242284,29.537165176358435
60,2.4,0.0,151.67198003141542,0.43149046905446053,110.03489438657408,290913691144.8125,188805.44132996854,671340.7768077471,99.00394675925926,134.41922694830248,29.57259086683755
61,2.44,0.0,151.81836371295677,0.43093721729322104,109.89537905092592,292063511959.91016,189038.38005025624,672550.6973428214,93.92642168209876,127.64928891782408,29.47646792964741
62,2.48,0.0,152.11317328376214,0.42795897390592097,109.13618730709877,296770703489.8633,190903.32111769414,678679.0234503107,84.63833719135802,116.3951456404321,29.328036723145196
63,2.52,0.0,152.04064081897306,0.4281718857124638,109.19004099151235,296180736750.28125,190330.07284752725,677948.9429428504,88.66445167824074,121.68229600694444,29.48075289560212
64,2.56,0.0,151.90923455642576,0.42979139573547825,109.6021166087963,295886141513.0586,190003.292195399,677751.275819003,89.25169994212963,122.2645987654321,29.503811031058323
65,2.6,0.0,152.21251590094795,0.4268787605533309,108.85975597993827,298374957988.53516,191208.82587053478,680803.2016074889,82.0695524691358,113.17394266010803,29.364315947112075
66,2.64,0.0,152.19093055854844,0.4274210944832352,108.99820119598765,297535775756.5156,191102.55381241022,679355.4512916973,87.03043547453704,119.79061414930555,29.513985446817113
67,2.68,0.0,151.99833174825494,0.4288618233300835,109.36557050540124,296293297840.02344,190441.56628851008,678336.0195276763,86.99717062114198,119.41375699266975,29.519399809355118
68,2.72,0.0,152.26210147049278,0.42621013326665924,108.68950183256173,298867603559.9453,191809.46370025293,681260.2746805501,81.09880449459877,111.91639539930556,29.40673858924138
69,2.76,0.0,152.14508673912792,0.4267166400994229,108.8184693287037,297192240042.34375,190918.54113272787,679147.5313931078,87.59557436342592,120.47279296875,29.59884659994905
70,2.8,0.0,152.00142843759414,0.42813401525457623,109.17991222993827,296601612820.78906,190260.01893977,679047.5847624557,86.84213638117284,119.38252218364198,29.580674879359997
71,2.84,0.0,152.23263347569213,0.4255573351849582,108.52215229552469,297827431176.73047,191241.22734455302,680367.8533807504,83.60594232253086,115.4010513117284,29.468906200560994
72,2.88,0.0,151.9580779104762,0.4285365313845619,109.28074315200617,295812759908.46484,189980.87957734222,678123.5200197757,89.8281462191358,123.28400197723765,29.604703737043092
73,2.92,0.0,152.06493878143922,0.42743605981386334,109.0023220486111,298169337006.91797,190435.12048966065,681459.3909636494,86.42510271990741,118.09078559027778,29.482960947860306
74,2.96,0.0,152.34670676610452,0.4248261251604848,108.33667727623457,300566319766.0664,191772.48908125158,683854.6058517247,79.46504436728395,109.62552324459877,29.358842188941672
75,3.0,0.0,152.2433937751671,0.42595939558674417,108.62561680169753,298411724461.5547,191077.88765231715,681067.5451439332,83.6045346257716,115.12826413001544,29.528923954994593
76,3.04,0.0,152.07007609526914,0.42718116203150797,108.9369208140432,297598512641.28906,190237.4460074134,680265.402178573,86.6875284529321,119.04296055169753,29.613121352510966
77,3.08,0.0,152.29826539793606,0.42431344068023397,108.20578269675926,298031547539.1172,191747.33067088184,680096.9476812055,84.17535349151234,115.90691623263889,29.549148370443838
78,3.12,0.0,152.24901679838436,0.4248318004233064,108.33810619212963,296618586575.8203,191143.97758340416,678253.229744345,89.23906732253086,122.64466290509259,29.674626655130965
79,3.16,0.0,152.14648922413684,0.4259021431834842,108.61117959104938,296648005424.22656,190813.4214560605,678877.692086593,88.03581018518518,120.87937138310186,29.599142256658315
80,3.2,0.0,152.50409555323338,0.4228702813965338,107.83834780092593,298952579748.5156,192318.63332869523,680990.1792466935,85.13459008487655,117.40328993055556,29.43517596937113
81,3.24,0.0,152.52616070078435,0.4231579240161664,107.9118889853395,298325585070.89844,192313.29931333175,680124.2665183811,86.9121551890432,119.59068045910495,29.404097795385162
82,3.28,0.0,152.4421530995109,0.4245515843346557,108.2676596257716,298358281712.8594,191909.42694634237,680728.1605974849,86.65311824845679,119.08514515817902,29.319232532789023
83,3.32,0.0,152.74106980331635,0.42165739204107344,107.53071518132717,300004067317.4258,193155.44159716764,681922.7939792655,82.54446132330247,114.01045741705246,29.19368678547749
84,3.36,0.0,152.47612868256795,0.42412084957762564,108.15904513888889,297056091407.10156,191725.3320215413,678647.7862180633,89.82724729938272,123.39118127893518,29.411243591807136
85,3.4,0.0,152.40405628384963,0.424136394880883,108.16024305555555,295892307308.77734,191592.66364972814,677245.3519490907,89.86681761188271,122.8533822820216,29.37212977032269
86,3.44,0.0,152.69183887839066,0.4211299728764346,107.39586709104938,299050688189.8008,192838.01059430037,680830.2121472164,81.47649257330247,112.42020592206791,29.219655443616936
87,3.48,0.0,152.64628958634682,0.4209620544046567,107.35319830246914,298631705161.8789,192537.46462962226,680356.6752435308,81.6416300154321,112.76301528742285,29.30944529904777
88,3.52,0.0,152.3274343032542,0.42364816882788814,108.03816068672839,294205636806.9375,190792.06613714198,674923.1044693228,88.74922501929012,121.78326099537037,29.544596091028367
89,3.56,0.0,152.58089887693646,0.4212938646144375,107.43727334104938,297012487562.01953,191670.59982759313,677977.8511001534,83.4555039544753,115.22188585069445,29.475767293987033
90,3.6,0.0,152.5618339367395,0.42154440354723616,107.50106867283951,296660248005.3203,191612.94167781383,677594.6342477504,82.11501350308642,113.46592785493827,29.455868479491407
91,3.64,0.0,152.30069735591945,0.4238535979027666,108.08990306712963,293614189551.6289,189813.68332322792,674122.0087005086,87.49277054398148,120.39053264853395,29.64456154016771
92,3.68,0.0,152.60247350896586,0.42107451568515264,107.38389130015432,295806032345.5039,190985.94073003958,675983.6469865959,80.71188464506173,111.71878255208334,29.515633125663115
93,3.72,0.0,152.5700442723705,0.42117820458524224,107.40931423611111,295458660685.2344,190642.6523549006,675737.0605288275,82.63160059799382,114.20937138310185,29.5539080304041
94,3.76,0.0,152.36625285792093,0.42380126410186425,108.07786940586419,292279418789.03516,189561.59031451735,671710.9616397228,90.42871768904321,124.29983362268518,29.706027774235924
95,3.8,0.0,152.68327055083333,0.4210172776259547,107.3689347029321,294025076384.39844,190545.35673714062,672914.8080918359,88.36656008873457,121.76178722993828,29.635492410727977
96,3.84,0.0,152.6139069242764,0.4223899378487855,107.71853395061729,293923151525.8828,190288.11937221338,673142.2614646865,88.84979166666666,122.3858364679784,29.6491168221625
97,3.88,0.0,152.60272057883503,0.4210936514499768,107.38729504243827,293394141755.53906,190620.17558516577,672664.3958265326,88.76783275462962,121.8712873746142,29.673392810508364
98,3.92,0.0,152.8587868129346,0.41902009850481514,106.85942949459877,294873802222.0469,191378.6731383929,673662.7889866538,88.44694782021605,121.84549141589507,29.699419451949066
99,3.96,0.0,152.98940929847288,0.4182774945044893,106.670206404321,295723687490.33984,191878.82489042942,674528.2936388878,82.62876543209876,114.2038582658179,29.553842920562797
100,4.0,0.0,152.75450315696983,0.4208761359903224,107.3318962191358,293027578968.76953,190231.00281171434,671907.3735984759,87.86824652777777,120.98646460262346,29.739397958244396
101,4.04,0.0,152.97661131571638,0.4190607003338208,106.87048225308642,293437624151.0469,190974.3003985592,671005.8967458834,86.71199797453704,119.59583598572532,29.72756140931543
102,4.08,0.0,153.03596419909374,0.41849445023021836,106.72714650848765,294044465756.8828,191158.9668950624,671842.2994281156,84.5378727816358,116.75240475501543,29.643127722500314
103,4.12,0.0,152.86975845208045,0.4202949062921893,107.18570264274692,290983274333.4531,189894.95267549803,668364.6563490245,87.92862798996913,120.92080729166666,29.71327557051144
104,4.16,0.0,153.1268242126094,0.41744225917373057,106.45932388117284,293586113692.0469,190988.8772714639,670652.2969884409,81.78509982638889,113.1662946084105,29.57254794046844
105,4.2,0.0,153.07357072494403,0.417547012111445,106.48589940200617,293346714685.0664,191311.90835994174,670719.5587372687,81.8863102816358,113.29711323302469,29.56683171322682
106,4.24,0.0,152.80934522051336,0.42001530438729673,107.1153443287037,289727024288.9453,190010.24584335598,666493.7019641368,86.57725742669753,119.2452577642747,29.717373293937758
107,4.28,0.0,153.0989346967936,0.4174347009058975,106.45789351851852,293178863997.41016,191224.65751524636,670026.7179185407,81.4318643904321,112.83847704475309,29.631564230983415
108,4.32,0.0,152.85929854903355,0.4193523822731818,106.94543065200617,289744546657.6914,190181.00523947904,665937.919836437,85.23164014274691,117.66740740740741,29.755031006199626
109,4.36,0.0,152.8048576303258,0.4192446718870867,106.91824508101851,288776211916.6953,190426.08760722348,664709.2507119568,84.67050154320988,116.57910252700617,29.751499745242064
110,4.4,0.0,153.08780032467664,0.41583014808112795,106.04628520447531,291623913111.89453,191290.8308570013,667427.0232950258,79.97647569444445,110.73198736496913,29.670000563452778
111,4.44,0.0,153.10101841301392,0.41588087670726875,106.06021846064814,291419741409.54297,191105.22859040785,667343.4439119216,79.49319733796297,110.08570915316358,29.667815688148316
112,4.48,0.0,152.95000397339652,0.41778840577499526,106.54588686342592,289422499345.6875,190539.72716851716,664896.2445012019,83.27926938657407,114.98901475694444,29.79481624773341
113,4.52,0.0,153.2346878430096,0.4151908348474946,105.88213493441359,292442736763.16797,191269.87569921906,667915.5858559067,78.06186246141975,108.3787521701389,29.715834084125724
114,4.56,0.0,153.30139288737846,0.41458432806952805,105.72722511574074,293934238262.4375,191341.44359152505,669920.1844813937,77.0345881558642,106.95174985532407,29.690775635563778
115,4.6,0.0,153.11665894495138,0.41656598674923223,106.23230565200618,290090805867.34766,190762.4723621041,665378.0874034707,80.04693045910494,110.7955362654321,29.76860651891831
116,4.64,0.0,153.42873262117186,0.4133442797500126,105.41071566358025,294465770713.28906,192002.37872623792,670305.1634125547,73.23709249614197,101.94133897569445,29.605386548483466
117,4.68,0.0,153.49930682448942,0.41279523241787974,105.26989293981481,294612570647.1758,192184.33394915776,670154.2507143959,72.5425356867284,100.99816430362654,29.65058951460134
118,4.72,0.0,153.24684975078225,0.4152056008079525,105.8844782021605,291294315985.2617,190866.3617343631,666474.9157895162,79.23640335648147,109.68387876157408,29.86153361372217
119,4.76,0.0,153.5251900951166,0.41287725759353433,105.29172260802468,293402147553.8164,191558.43738931167,668049.8347951608,73.93389901620371,102.86169511959876,29.79006676512288
120,4.8,0.0,153.37181492584503,0.41408413434428143,105.59982687114197,291625455299.0547,191145.34279780832,666458.2205850526,76.18937307098766,105.7577076099537,29.873415927111235
121,4.84,0.0,153.2497072884095,0.4143380130263359,105.66462094907408,290025185546.34766,190591.94318117268,664721.5443633698,77.6600569058642,107.31418716242284,29.956867993011176
122,4.88,0.0,153.54107317286878,0.4115430329082321,104.95182243441359,293532284598.0742,191447.3938334869,668495.4280907089,70.53163966049382,98.31467230902778,29.79885814805462
123,4.92,0.0,153.54841447831404,0.4116869655533999,104.98840808256173,293349320895.97266,190953.79854518775,667994.5046925781,73.94246624228396,102.94509813850308,29.900212339870194
124,4.96,0.0,153.3276895607841,0.41352175869262553,105.4575921103395,290143042826.46484,190187.52356269845,664566.8236479114,77.31435956790123,107.24180893132716,30.004089273791024
125,5.0,0.0,153.63617219342197,0.41049498444258775,104.68750530478395,293760334424.4844,191254.75727922458,668157.7093532959,70.23226321373457,98.07538773148148,29.880262565774856
126,5.04,0.0,153.64309266939117,0.41044773668809986,104.67456404320987,293587617380.4531,190745.44444773826,667898.7049366073,70.80262586805556,98.8202717496142,29.914475601533393
127,5.08,0.0,153.41392719725548,0.41251364046302924,105.20172019675925,290324956075.2578,189968.76165307895,664375.1606905819,76.26839409722223,105.9946428915895,30.02044779924895
128,5.12,0.0,153.58402593761153,0.410587759957905,104.71043113425925,291820233590.5117,190323.727099277,665324.0628136442,72.28093701774691,100.8194034529321,29.92987849617568
129,5.16,0.0,153.62442245428454,0.4108920978259002,104.78868152006173,291208717550.0,190290.7865862569,664624.8544653939,72.27943383487654,100.92009813850309,29.931051170255913
130,5.2,0.0,153.63799325869203,0.4111612880013293,104.85688416280864,291209420768.6719,190459.89769350702,665159.4530305484,71.74331114969135,100.03159746334876,29.874069192503505
131,5.24,0.0,153.87660005461564,0.40877258483521034,104.24797984182099,292537611570.21094,190857.17032829853,665676.3583058884,69.31574411651235,97.01102165316358,29.84913020539543
132,5.28,0.0,153.6232911642705,0.4110885393930341,104.83767312885803,289029322772.41016,189293.94999393006,662081.2140793098,73.49515383873457,102.44622950424383,29.979349128989917
133,5.32,0.0,153.7049918833262,0.4099539318991428,104.54814429012346,291336578750.28516,190160.77955865406,665531.7314509839,68.0591300154321,94.83436656057098,29.82686316602737
134,5.36,0.0,153.89274011780083,0.40835994586367086,104.14195939429013,292893354922.75,190314.797423987,666198.5976368508,67.2351239390432,94.11142264660494,29.841178094492648
135,5.4,0.0,153.75906571529663,0.4094479726117301,104.4199006558642,290803488551.60547,189169.9407274139,663789.4263721366,69.24615644290124,96.73954306520062,29.941100650028375
136,5.44,0.0,153.73420454583615,0.410450450394811,104.67408082561728,289943756988.2617,189201.84275595206,663203.6193687742,71.60090133101852,99.7925747492284,29.900605733628144
137,5.48,0.0,153.88764653225545,0.4092830478274112,104.37747492283951,291058701374.34766,189821.32376362258,663199.500174773,70.20995804398149,98.03545138888889,29.885801459933674
138,5.52,0.0,153.91196306048386,0.40872620173054813,104.23462046682099,291923916673.375,189843.42966421484,664784.4278584124,68.32142119984567,95.56323615933643,29.83805577181199
139,5.56,0.0,153.8005108377906,0.41015195617609507,104.5992756558642,290571947598.60156,189230.07953990257,663481.9240600154,70.20317129629629,97.89699122299383,29.885614987759705
140,5.6,0.0,153.80460001217344,0.40943298691799196,104.41447771990741,288825145165.65234,188526.66041886542,659997.0998285408,73.10429928626543,101.8792399691358,30.026701539613434
141,5.64,0.0,153.87090843038672,0.40869806695830957,104.22745659722223,290539070279.6719,189109.91704174402,662595.6578835387,71.01942226080247,99.12321252893518,29.969380671446537
142,5.68,0.0,153.7382524167072,0.41029536658716376,104.63527054398148,289124136877.0469,188842.93859624464,661498.4807857859,72.85240306712963,101.44580102237654,30.00017673192432
143,5.72,0.0,153.79907900717475,0.4097793877004957,104.50472463348765,289857452312.3086,188507.37803791856,661095.9579412546,73.71081500771605,102.6860903742284,30.123374714300652
144,5.76,0.0,153.62726045005988,0.40979023712084395,104.50715374228395,289926062518.2383,188309.4532677634,662188.33772928,72.42160734953704,100.86223958333333,30.136735621115555
145,5.8,0.0,153.49014108325764,0.41183226672760054,105.02756944444444,289254671209.96484,187823.37416765207,661235.7136956697,78.52769724151234,108.74392650462963,30.321047535974817
146,5.84,0.0,153.57299391456655,0.41160315685339255,104.96891782407407,290423208269.16797,187436.55777155765,662246.3815194217,80.00625916280865,110.98087360146604,30.449379131349136
147,5.88,0.0,153.59225282466824,0.41085885901772196,104.77847173996913,292390945184.5078,188035.16636111325,665269.4121478099,74.84506558641975,104.19423249421297,30.326534238976738
148,5.92,0.0,153.4621092506876,0.41305139171979166,105.33759548611111,291516430257.7344,187509.78188211893,664868.6577850498,76.83616174768518,106.74753930362654,30.337506029947406
149,5.96,0.0,153.5454854871891,0.41261482681974915,105.22682243441358,292462609470.0117,187778.51723996204,665568.8307501805,78.27396797839506,108.84793475115741,30.425392749922825
150,6.0,0.0,153.60180559570168,0.41183811593754793,105.0272299382716,293166015934.1875,188102.43213237115,666560.6887130145,74.77847077546296,104.32413266782407,30.34994771277439
151,6.04,0.0,153.4859505180491,0.4136172767063447,105.48192660108025,291735333792.21094,187596.67786611148,665156.7732329636,78.24335744598766,108.85556447723765,30.40135320517277
152,6.08,0.0,153.5870434906638,0.4122729206061372,105.1396059992284,291213079313.4492,187921.58760688023,663606.2468541401,79.00241512345679,110.00610869984568,30.458771191254325
153,6.12,0.0,153.69700044186402,0.4115291932729368,104.95017988040124,292755030123.33203,188395.7148454427,665452.272045928,77.87322337962964,108.49542679398148,30.39105927419801
154,6.16,0.0,153.5767963306376,0.41267764659565565,105.24352141203704,290992692659.8672,187466.60814402634,663660.7158551181,78.94801793981482,109.87545187114198,30.400575240767356
155,6.2,0.0,153.67894508837068,0.41162802983647867,104.97611255787037,290789544436.2969,187699.41602237042,662480.9678887713,80.47248167438272,112.02583236882717,30.46170414180879
156,6.24,0.0,153.6837800030052,0.4122959356232367,105.14610532407407,291113342096.3828,187924.5253019117,663349.8202585054,78.8935619212963,109.74931761188272,30.343029306068615
157,6.28,0.0,153.6944221229846,0.41198923764385437,105.06719280478396,290894244209.4375,188421.82525153106,663034.795579503,76.38327112268519,106.10582344714506,30.17514103196913
158,6.32,0.0,153.87598203282533,0.411279695390486,104.88648341049382,291098078763.8633,188521.66364837487,662363.8533558951,78.0615837191358,108.6702594521605,30.203670881359905
159,6.36,0.0,153.98057702460798,0.41082381360318426,104.76915075231481,292577527918.6719,188948.56188099584,664249.4156408492,73.78011429398148,102.96743031442901,30.083113162185782
160,6.4,0.0,153.7908986049658,0.4112121568271121,104.86626832561728,290619983782.0547,187795.85695265466,661971.8358408984,76.40356143904322,106.34370008680555,30.18086175520365
161,6.44,0.0,153.81777090774435,0.411547585792926,104.95219907407407,291191111426.2656,187861.4474761713,662674.5003385018,76.49831741898149,106.53947530864197,30.283886211481057
162,6.48,0.0,153.80575178878843,0.4116368530406796,104.97530285493828,291652578297.8164,187682.15626966816,663746.4109964967,77.44755931712963,107.92629340277777,30.29903576921315
163,6.52,0.0,153.55188867776846,0.41423668663218294,105.6362461419753,290571756444.48047,186449.75438361493,663280.2844775417,77.6071412037037,107.90611135223766,30.31193621908691
164,6.56,0.0,153.54216261104088,0.4145474118935206,105.71723331404321,288488909446.78906,186598.605284707,660357.5877932446,79.16843798225308,110.1059112172068,30.449563478828356
165,6.6,0.0,153.5166760842335,0.4149683896972604,105.82426890432099,287739695512.5547,186614.80235253673,659510.346769546,78.84423562885803,109.66011574074074,30.439689804497487
166,6.64,0.0,153.33998996827282,0.416778628175892,106.28550877700617,287203879040.60156,186000.76572591302,659328.338466929,80.31206356095679,111.48956983024691,30.41893512150307
