number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
1,0.04,0.0,98.12950998507483,0.6186115000532433,157.74398292824074,77899569034.80078,91104.1780752361,553441.7538315683,208.0785836226852,288.77205439814816,67.90671155731067
2,0.08,0.0,98.17228853638609,0.6180783626564077,157.60806568287038,77995767494.83203,91126.9987701067,553213.2022866118,207.25233314043209,287.7105516975309,67.90221882449185
3,0.12,0.0,98.50566532747476,0.6143478091679392,156.65658950617285,79598279669.71484,91785.24459042406,552927.7886808137,174.65772858796296,245.01490379050927,67.46828776507434
4,0.16,0.0,98.45476416332046,0.617794461738144,157.5357378472222,78615277782.90234,91257.00513585491,552073.290110126,195.83658130787038,272.49523533950617,67.67624510756065
5,0.2,0.0,98.70160779226366,0.6167641069786046,157.27314863040124,79689961358.09375,91763.88424574386,551315.5971300333,177.20175588348766,247.62628930362655,67.41188934422786
6,0.24,0.0,98.84426080491642,0.6159286452660165,157.0595278742284,78828646778.85938,91541.05200182658,549076.2076201678,190.0223644868827,264.4853976176698,67.5162390223853
7,0.28,0.0,98.69405839942876,0.6208378167793791,158.31127411265433,77997519993.875,91349.64243624324,550779.4648370019,195.96688753858024,272.50628592785495,67.66053702059428
8,0.32,0.0,98.80606392845245,0.6195478860444076,157.98306230709878,76801797059.70703,91111.59541828069,548424.6428322062,207.5414347029321,288.7680623070988,67.87647798915644
9,0.36,0.0,98.90685312791939,0.6203734656208311,158.19360677083333,78097298904.49219,91593.85616911616,550026.7655407446,185.63411651234568,259.3433933738426,67.58682139368159
10,0.4,0.0,98.83433001256316,0.6230757339821034,158.88355131172838,77269062298.86719,91287.7827036474,549717.5974693449,201.8503660300926,280.4043197820216,67.73042085823637
11,0.44,0.0,99.0674212418074,0.6223194093637576,158.69082899305556,78121697759.17578,91657.21626210278,549308.0220232311,193.47469376929013,269.77626808449077,67.53493375705905
12,0.48,0.0,99.14561715520284,0.6277581227985817,160.07767505787038,79753704118.65234,92276.30254893703,552280.2601522838,176.94457706404322,247.01473138503087,67.09967593075204
13,0.52,0.0,99.26121821518502,0.6299601217885044,160.63753182870371,78836100359.4961,92828.28125878795,551003.9212295945,201.08953221450616,279.26825159143516,67.34123906643279
14,0.56,0.0,99.81359847657842,0.626413611405477,159.73312885802468,80738391055.25,93592.68280226503,549423.6831299848,172.00364631558642,240.8803855613426,66.85954964039503
15,0.6,0.0,99.92233580923246,0.6260245329202815,159.63345341435186,80545754585.58203,93559.5247733101,548488.2326578943,180.18211709104938,251.94970654899691,66.83068415623777
16,0.64,0.0,99.8993263098161,0.6295485050806948,160.53249614197532,81795680811.32422,94078.47706924511,550930.4202836051,162.83461371527778,227.79672405478394,66.51686651739647
17,0.68,0.0,100.21206886624113,0.6269547273857241,159.87027247299383,82046442092.51562,94064.55100439448,549288.5799227245,172.98398051697532,241.50089940200618,66.4008356228805
18,0.72,0.0,100.32645997492922,0.6263021011166096,159.7039279513889,82679408390.15625,94384.41731352957,550095.9931986918,163.09288194444446,228.06280406057098,66.21389628964096
19,0.76,0.0,99.8375716676201,0.629419416411361,160.49955680941358,81277584123.15234,93923.15360854632,552170.4436616215,175.49284963348765,245.48948977623456,66.55625451229882
20,0.8,0.0,100.07664610145947,0.6273559139909305,159.9734225501543,81468125612.96484,94035.83460175002,550378.5438537545,172.98520447530865,242.43621551890433,66.49044212275396
21,0.84,0.0,100.06552802565226,0.6259567278952929,159.6162143132716,80994785232.95312,93763.54943468142,549863.5518437877,186.08179012345678,258.8447441647377,66.61589219693911
22,0.88,0.0,99.73243930267388,0.6288684374993279,160.35918161651236,81433233906.08203,93923.90852084605,553818.2347329067,174.97439091435186,244.19227454668209,66.68194482352546
23,0.92,0.0,99.79503695698718,0.626847757463929,159.84457851080248,82553697455.92578,94475.1954868342,554982.9534671347,155.92798611111112,219.26636742862655,66.49935479829843
24,0.96,0.0,99.87291585744862,0.6280094052025877,160.1412003279321,82196935049.21094,93929.11620297101,554621.3554715727,169.33904562114196,236.86614076967592,66.67126514528107
25,1.0,0.0,99.76212863230333,0.6308348871338035,160.86015769675927,83450083963.38672,96028.40998742636,557395.7690064707,154.81400414737655,216.54259331597223,66.61449457439619
26,1.04,0.0,99.8848917519997,0.6272310350523764,159.94191888503087,82369047851.65234,95486.94663348858,554793.7276355702,166.3408376736111,232.48051649305555,66.85215190315762
27,1.08,0.0,99.70448150798634,0.6249059337683353,159.349442033179,82266055423.4336,95543.69953482732,555675.7356820089,159.12531442901235,222.05872757523147,66.96836175390077
28,1.12,0.0,99.2893726677952,0.6279505768861757,160.12868730709877,82645124736.59766,95486.51619050535,559661.8601795415,146.6250506365741,205.1678185281636,66.91779609778136
29,1.16,0.0,99.21183844471454,0.6245091931270862,159.25064043209878,81370411191.35547,94890.10446292847,557635.0609036036,155.2966078317901,217.46998312114198,67.1306727161037
30,1.2,0.0,99.1725618190402,0.6237634564978815,159.06074315200618,82646958084.5625,95486.24275250924,559998.0484798307,141.92923948688272,199.19583285108024,66.92236237241556
31,1.24,0.0,98.77499955488044,0.6263970275994845,159.73243200231482,81164961586.61719,94736.06727553261,560846.6686631185,154.37389371141975,215.83797839506173,67.15956422550184
32,1.28,0.0,98.22027774061345,0.6228600332619916,158.83022183641975,79540686154.16016,94395.53523710177,562337.657956084,154.62968123070988,216.34260561342592,67.42221202084464
33,1.32,0.0,98.03828337670608,0.6219860903750183,158.60766155478396,78424961324.51172,94138.14734089123,562909.7731491207,160.37551649305556,224.15165436921296,67.64081832582569
34,1.36,0.0,97.8228514288906,0.6265248494050732,159.76612413194445,79465614598.67188,94412.19428622989,566903.2039828881,147.97751205632716,207.5328537326389,67.39045702349699
35,1.4,0.0,98.2853799932124,0.6232515600553818,158.9315625,79470533274.53906,94355.8821079073,563397.7107430728,145.48889708719136,204.4560479359568,67.23956906079414
36,1.44,0.0,98.34685870029011,0.6262287570896563,159.69005931712962,80660488527.375,94590.5727899898,565472.233413852,139.93328269675925,196.42149739583334,66.98595648841082
37,1.48,0.0,97.9007234471543,0.6296511960906088,160.57965422453702,80128793723.22266,99661.56719759015,568695.6129451528,133.7359905478395,187.47196349344136,66.98816191527021
38,1.52,0.0,98.24190427950863,0.624798167086908,159.34334056712962,79838469016.3789,99582.55890786124,565688.406036972,133.2102946566358,187.53173418209877,66.95711706096505
39,1.56,0.0,98.42352204764003,0.624679070061094,159.31318431712964,80916392008.79688,100009.28710647282,566655.2039223448,123.10677324459877,173.5613399402006,66.81198019427474
40,1.6,0.0,98.47383894772953,0.6252337091537707,159.4525530478395,80136420905.5586,98846.99607912672,565730.2682684734,129.47417438271606,182.16878086419754,66.96429115132098
41,1.64,0.0,98.98645077690405,0.6233352201873645,158.9683236882716,81278140363.04688,99240.69676791906,563645.8937554474,120.19999903549383,169.69503303433643,66.68796385095516
42,1.68,0.0,99.3951620167768,0.620702863210714,158.2969212962963,82126533349.27734,99306.00701584779,562874.8258109726,114.84108940972222,162.2664715952932,66.66152123649216
43,1.72,0.0,99.47306148147801,0.6210243230868164,158.3793995949074,81221897914.1836,98552.95488114734,560962.4502316833,124.49444926697531,175.04677613811728,66.92672469718786
44,1.76,0.0,100.04416286311776,0.6145549672385766,156.7292650462963,80855462915.52344,98194.52272887099,555534.7378120101,121.54872202932098,171.2616066261574,66.93582110891049
45,1.8,0.0,100.25718755398584,0.6126126026366688,156.23356095679011,80625124398.51562,97850.8665502154,553835.9440023515,122.87640094521605,173.1565909529321,67.01844567977554
46,1.84,0.0,100.02935687595465,0.6131762822060909,156.3773046875,79610960917.75781,97263.60015467735,553356.2878398478,135.86271363811727,190.35132113233024,67.2997906683232
47,1.88,0.0,100.11766905862436,0.6079396003292333,155.04223524305556,80052934721.4961,97572.11264584491,553043.8783883651,127.99817997685186,180.37279272762345,67.33687814130735
48,1.92,0.0,100.16600877459022,0.609373753840065,155.40760513117283,80419655979.0664,97395.16404698006,553465.5184724642,126.33834538966049,177.7855625482253,67.35443111306883
49,1.96,0.0,99.83427320117482,0.6064126580753089,154.63085455246915,77759729602.17188,90751.38347928908,551202.812284675,138.06936487268518,193.14337914737655,67.8465919832343
50,2.0,0.0,100.0118924748988,0.6018202257119324,153.46024353780865,79370245870.66797,91419.66855510852,552351.3632221803,122.49542727623457,172.68010392554012,67.59007596576808
51,2.04,0.0,100.06793873214863,0.5990725438875999,152.75991753472223,79260043782.44922,91182.67718938272,552021.8072377271,122.56435233410494,172.6504402970679,67.6738501161691
52,2.08,0.0,99.59615230466959,0.59827408011581,152.5566975308642,78734588617.84375,91097.46017680076,554472.8136627134,121.64702449845679,171.1362109375,68.14102017629908
53,2.12,0.0,99.46819671969672,0.5946218250668687,151.6258164544753,78755970222.5586,91159.73356778889,555319.6061655482,117.35929398148149,165.74904224537036,68.26582186144097
54,2.16,0.0,98.89895251060439,0.5908947669127853,150.67560908564815,76343784392.0664,90354.01018211003,555516.8538597332,140.3950352044753,196.44502266589507,68.82408952275937
55,2.2,0.0,98.70307466963555,0.5913455158479476,150.79015866126542,76602672662.21875,90415.19817753998,557374.4354328149,134.82937596450617,188.63217592592594,68.90728177438662
56,2.24,0.0,98.4432992158503,0.5902686635549336,150.51444106867285,75969244771.24219,90084.06157939782,558368.0177309853,137.37441792052468,192.72535783179012,69.11264559888464
57,2.28,0.0,97.85906513357351,0.5890478202806314,150.20365981867283,76079438490.23828,90293.82488529195,563177.6491633618,135.05247733410494,189.37599006558642,69.30172426278807
