number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
59,2.36,0.0,35.80674904275086,0.7752238924610313,197.691261091821,19121996436.226562,173767.26809142265,755976.6688564635,99.54131655092593,139.91708478009258,39.93035757903444
60,2.4,0.0,35.476810511680306,0.7808183827544325,199.11639130015433,18788468710.851562,175398.20268081513,754877.7609688257,98.33796248070988,137.91627700617283,39.81646723390655
61,2.44,0.0,35.1428770818917,0.7834280641498099,199.78141589506174,18350932007.78125,178541.16702092465,750371.8795709488,110.96109567901235,154.61736207561728,40.043029159027064
62,2.48,0.0,35.345641171408765,0.779105348787744,198.68076244212963,18670449820.503906,177128.0302861027,751709.0252015115,95.60850935570987,134.64309389467593,39.97288994533801
63,2.52,0.0,35.33698888119483,0.7812710765209878,199.2331317515432,18341297859.160156,177660.8939329682,749942.9313530319,107.20956452546297,150.2168287037037,40.28487249659661
64,2.56,0.0,35.43546581744158,0.7826516043084926,199.58340518904322,18329289277.097656,177929.15889073076,751409.4815452762,102.70227141203704,143.68902030285494,40.436280804850526
65,2.6,0.0,35.72313119263889,0.7800521907752926,198.92240885416666,18397646464.234375,175938.46832748892,750916.5306282057,106.56423466435186,149.48992163387345,40.6493663879446
66,2.64,0.0,35.86292908808458,0.7788537184041251,198.61697530864197,18485225222.277344,175339.74053900284,752770.7640816967,101.16434172453704,142.26571132330247,40.63468862511904
67,2.68,0.0,35.791363776551385,0.7826897440318932,199.5940552662037,18274687472.714844,175897.71992876177,753809.8558081007,115.49146749614198,160.97185546875,40.845838345049195
68,2.72,0.0,36.07802762107819,0.7789572790543665,198.6431881751543,18887238944.25,173896.83240024623,758696.7421068142,99.70778983410494,140.28890649112654,40.61586368880862
69,2.76,0.0,36.1406250468171,0.7797996943443644,198.8576176697531,18843930548.746094,173763.3607294561,759007.3437552697,109.86695119598765,153.9317845775463,40.87137336850538
70,2.8,0.0,36.07613172648977,0.7816649401540468,199.33200761959876,19112441988.234375,174015.73179769042,762198.7797515122,104.31386284722223,146.07745732060187,40.634331868937565
71,2.84,0.0,36.362051104861855,0.778532586453981,198.53434799382717,19508023859.839844,172264.78824078062,764829.0879027131,105.29365644290124,147.95557725694445,40.61027274461381
72,2.88,0.0,36.28704083189867,0.7826909426762131,199.5930073302469,19687411629.63672,172332.26344616505,767579.2161135442,103.93891107253087,145.72349512924382,40.40531744465752
73,2.92,0.0,36.21951983943523,0.7785222155935163,198.52972077546298,19820040940.429688,173131.31874987838,768429.8831133891,102.45191309799382,143.81529899691358,40.3951631000048
74,2.96,0.0,36.37918585651229,0.77661860101112,198.04572964891975,19940614938.40625,171217.77061304168,770214.8911929943,107.68125482253086,151.19680145640433,40.25910963311511
75,3.0,0.0,36.36562542247662,0.7756808985471457,197.80672839506173,20305778286.5,170377.19746376254,774114.7343435711,98.08025945216049,138.15887755594136,39.791765597137534
76,3.04,0.0,36.19106270691879,0.780912366929974,199.13974729938272,19951278929.515625,171212.92905975887,773278.7598745257,114.65561197916666,159.89817153742283,39.902165005865115
77,3.08,0.0,36.484032793718704,0.7759672240685537,197.8799715470679,20573598487.546875,169317.30895567933,775848.0974011907,101.78555603780865,143.31970630787038,39.61257316964867
78,3.12,0.0,36.46616149550907,0.777205841684954,198.19593894675927,20518249899.382812,169066.6447509672,775792.0396769163,110.79487798996914,155.35302300347223,39.62149069568831
79,3.16,0.0,36.41581134504348,0.7783319845729945,198.48216772762345,20722678701.96875,169268.23942502,777477.1945301396,109.86213252314815,153.7340055941358,39.49967285791854
80,3.2,0.0,36.62001100409836,0.7738837420056156,197.3488994984568,20950883398.69922,168295.3848571168,779025.1977144303,111.13378375771605,155.9787656732253,39.47352053720562
81,3.24,0.0,36.75209157508305,0.7697273027330024,196.28924189814813,21326231638.402344,167678.4235488522,781906.4219658142,102.96179783950618,145.01064838927468,39.31656773221982
82,3.28,0.0,36.67429035932636,0.7733518217075662,197.21277102623458,20951646520.210938,168095.92843249626,781220.7043330392,119.75039158950618,166.85544584297838,39.60762261703681
83,3.32,0.0,37.05473521079321,0.7666373131721227,195.50144772376544,21682598612.648438,166515.680562675,785287.1838757317,107.05373119212963,150.75833887924384,39.52550223078962
84,3.36,0.0,36.93904920770356,0.770285461175027,196.4306143904321,21434599800.296875,167042.42360358933,785821.759828422,121.81368489583333,170.00627194251544,39.71450385652062
85,3.4,0.0,36.964044299796434,0.7641319494294272,194.86026765046296,22047420876.554688,168482.88031213701,790654.7891279535,107.97298128858024,151.55109905478395,39.4991111651094
86,3.44,0.0,37.15722178387628,0.7610624877165612,194.0783304398148,22256396120.835938,167141.43195241885,791352.9459519682,112.81900366512346,158.49130979938272,39.589470866587064
87,3.48,0.0,37.2988952242674,0.7585151667531446,193.42907407407407,22727596084.570312,166256.6669177711,794030.6958843548,103.67695601851852,146.20500578703704,39.45283742858095
88,3.52,0.0,37.234757466742884,0.7628150468961558,194.52522183641975,22441725074.179688,166940.42835506765,793934.0489852873,118.82957899305555,165.99586250964506,39.65730381422026
89,3.56,0.0,37.439028076787146,0.7604259527161924,193.91588975694444,22986973721.17578,165550.64238838622,796757.991522656,113.83416811342593,159.87094280478394,39.536037054073894
90,3.6,0.0,37.59113604168542,0.7652987144559323,195.158214216821,23539866647.14453,164545.6867879275,801643.2169682609,121.06690200617284,168.78084852430555,39.419515537615254
91,3.64,0.0,37.55204739730257,0.7651460886478159,195.1193291859568,23894136128.79297,164432.63133636993,804151.6682813296,107.8871590470679,150.86092592592593,39.096865592499334
92,3.68,0.0,37.77988461325108,0.7633827316289084,194.67046923225308,24085967685.785156,162636.83097562802,804033.5955732409,113.60267602237654,159.32689694251542,39.07115232755424
93,3.72,0.0,37.873898722534996,0.76234114500007,194.4049503279321,24583763607.566406,161802.26104171528,807398.3796509583,102.03355516975309,143.7521301118827,38.782356238701226
94,3.76,0.0,37.73271594814514,0.7666562822435765,195.50429205246914,23989257225.085938,162547.63985499775,805985.5066513896,117.55318913966049,164.07826461226853,38.96911193794192
95,3.8,0.0,38.11416044033312,0.7596277176013109,193.71335792824075,25057590690.210938,160557.24266449347,809032.7479222082,102.15953028549383,143.99445963541666,38.74013018616593
96,3.84,0.0,38.0025236125943,0.7648762536423371,195.05107590663582,24564449051.035156,161244.16690225067,807249.2574378441,116.56336612654322,162.9793928433642,38.96817914808722
97,3.88,0.0,38.11152780000148,0.7654850756191711,195.20555459104938,25585920593.902344,160863.2116101465,812575.3807873679,100.01979697145062,140.58206066743827,38.61114292676609
98,3.92,0.0,38.110864008527805,0.7655032959129786,195.21024305555557,25583950922.335938,160873.0207313251,812538.917291621,100.02510850694445,140.58945095486112,38.61156400502623
99,3.96,0.0,38.37072463643074,0.7632508680242022,194.63657889660493,25635583756.98828,159278.10645698916,812824.3905693016,105.21063223379629,148.26037615740742,38.75470088510184
100,4.0,0.0,38.47124647815461,0.7671021879757994,195.6178554205247,26213346426.83203,158924.00202898556,815738.2856495108,99.87541280864197,140.60515817901234,38.656012532560126
101,4.04,0.0,38.80261770548851,0.7641325013691264,194.86135127314816,26357041552.878906,157273.36233277642,814199.5902300773,106.70134452160494,150.26098524305556,38.885433929459204
102,4.08,0.0,38.98041724542353,0.7613508254838526,194.15225019290122,26757776239.464844,156373.7133434945,815244.2167576295,99.20889708719136,140.1691953607253,38.836531312471806
103,4.12,0.0,38.90637544421151,0.7658339141091556,195.2945172646605,26213250721.382812,157047.577123816,814264.0698726451,111.92048562885803,156.9124363425926,39.0452194791745
104,4.16,0.0,39.22059253429283,0.7587257534819899,193.4830044367284,27239632563.898438,155470.49820742398,818338.9265898522,98.6077449845679,139.31562789351852,38.74850958562829
105,4.2,0.0,39.31274489202357,0.7595748991913774,193.69948013117283,27126457100.04297,155167.48394849655,818731.5874364622,108.72864920910494,153.04873022762345,38.82995815219323
106,4.24,0.0,39.40072514037891,0.7619071048539728,194.2930290316358,28003897676.25,154682.62327437892,822610.2643868502,100.47681664737654,141.29356819058643,38.61047754014372
107,4.28,0.0,39.68355279759507,0.7583245392122384,193.3806032986111,28318229303.55078,153264.97836716642,822027.4966938079,105.25069251543209,148.2843856095679,38.72829695612097
108,4.32,0.0,39.672670169796135,0.761929236387285,194.29880787037038,28472111413.21875,153160.9617941296,823781.7984161575,101.76117428626543,143.22062596450618,38.617831650628084
109,4.36,0.0,39.732007938893844,0.7586419398120923,193.45979938271606,27915984823.097656,153691.20778667383,822185.7546839102,117.36176986882717,164.09542486496915,38.996374109386466
110,4.4,0.0,40.18568518474541,0.7506976869389326,191.43531539351852,29435963272.695312,151538.50154138939,824941.7548184673,101.02490692515433,142.29722077546296,38.805406812588856
111,4.44,0.0,40.44720830155115,0.7489716746237649,190.99526427469135,29489063391.61328,150792.92685445418,823647.1741058499,108.42920910493827,152.27045910493828,39.19998165981517
112,4.48,0.0,40.53172911413491,0.7509821717392073,191.50735580632715,29805983563.390625,151106.0703502118,823959.1163306462,104.66796778549383,146.733660783179,39.230551563673764
113,4.52,0.0,40.58751938275354,0.7480243423675321,190.75387972608024,29449620575.121094,150671.91641427472,821528.0822138911,112.96221739969135,158.6237326388889,39.49029493614347
114,4.56,0.0,40.54456017364383,0.7459395057920732,190.22227092978395,29541309464.285156,151153.42809453412,821609.9738169642,105.51468894675926,148.63848741319444,39.44475877107884
115,4.6,0.0,40.259348988262,0.7523916480577519,191.86670669367285,28788224253.3125,152866.72204152797,819315.3833621213,120.69971836419754,168.53883777006172,39.66145587069172
116,4.64,0.0,40.44431606486369,0.7462331871235456,190.2968185763889,29098764974.84375,151853.63987649008,818383.6661759551,121.70623263888889,170.61821011766975,39.72841590436667
117,4.68,0.0,40.42765634118845,0.7471403436044737,190.5278978587963,28700070486.007812,152250.2581721116,816531.4074593773,134.16166329089506,187.16081331983025,39.96305365726219
118,4.72,0.0,40.4280171446219,0.7487767774932308,190.94445987654322,29090744782.82422,152815.829274022,817088.2928128088,124.49285300925926,173.85456573109568,39.85374932154313
119,4.76,0.0,40.61083992385119,0.7442924607976757,189.80181037808643,29006769134.246094,151822.65906683294,815744.885701945,130.8157065007716,183.17606312692902,39.99396544169165
120,4.8,0.0,40.55090430366171,0.7481655074669538,190.78898919753087,28877103757.359375,152469.8781066323,815073.8668987436,128.46150414737653,179.67526716820987,39.92427633692466
121,4.84,0.0,40.43480926411471,0.7485893838634858,190.8964988425926,28242828731.246094,154159.74468144492,813418.2818180436,145.23993441358024,201.62384837962964,40.13812347863195
122,4.88,0.0,40.63799134358159,0.7447288229660675,189.91261091820988,28489137782.183594,152328.1747334973,813545.7607400356,129.89435667438272,182.19365547839507,39.88724612098992
123,4.92,0.0,40.638405797188284,0.7446510142116113,189.8929938271605,28510985509.316406,152324.11549584367,813578.5808085635,129.62048804012346,181.8341898148148,39.87955504850848
124,4.96,0.0,40.34142474635618,0.7515193092613807,191.6436684992284,27450012311.996094,154148.1238393336,812009.3562660787,149.26679639274693,207.19545187114198,40.10863812171459
125,5.0,0.0,40.630852871838066,0.7452472783328111,190.04544077932098,28618794721.652344,152107.59026550775,815423.5358742689,126.13506462191359,177.1222673128858,39.73912641772646
126,5.04,0.0,40.58284036316474,0.7471199458111548,190.5227879050926,28440779130.828125,152397.46252271204,815471.1135661216,138.35662519290125,193.27724416473765,39.96375918772098
127,5.08,0.0,40.535831545646,0.7497749229110824,191.19896460262345,28836855801.007812,153268.84720441423,817502.4860760713,133.82230758101852,186.57918933256173,39.889353289821045
128,5.12,0.0,40.70820701777114,0.7487441762441338,190.93698543595679,29031182018.601562,151745.16129794964,817707.2015571314,137.41033179012345,192.1069904996142,39.97464451979914
129,5.16,0.0,40.83452940444311,0.7494484983279337,191.1165094521605,29188874319.17578,151228.46306787786,818315.5655009204,132.03488184799383,184.9315948109568,39.96353085030386
130,5.2,0.0,40.73132571761629,0.7528723974972885,191.9886574074074,28579435340.69922,152086.96818822486,816455.931816598,147.2681606867284,204.5051936246142,40.242901654873435
131,5.24,0.0,41.02095448160523,0.7473583583661695,190.58396894290124,29672743148.328125,150263.23233540502,818622.0419037588,128.01881799768518,179.6507443576389,39.98326502145964
132,5.28,0.0,40.78666427279532,0.7545427960998727,192.41515190972223,28702449624.089844,151595.10542528873,816224.8331525757,149.04247492283952,206.8623001060957,40.28135257742329
133,5.32,0.0,40.96768444401248,0.7474190114094021,190.597784529321,29801103029.03125,152026.2656435816,818681.2330825218,128.56213252314814,179.82930796682098,40.07942539980781
134,5.36,0.0,41.17112754923647,0.7434737948568297,189.59263406635802,29877711052.171875,150596.18259903567,818334.9120163252,131.89934558256172,184.83312427662037,40.19243447615354
135,5.4,0.0,41.21487094768098,0.7426809010426301,189.39072868441357,30272420717.492188,150149.87612844908,818872.5938112038,127.14304060570987,178.30374252507715,40.09834931519162
136,5.44,0.0,41.07498927472903,0.7471828331298452,190.538381558642,29457561987.285156,151257.2678529711,817045.8950174785,142.6723476080247,198.41741705246915,40.29636076699895
137,5.48,0.0,41.44418717839313,0.740285262661558,188.77987895447532,30638963501.1875,148956.72293909095,818938.1347251604,122.65285542052469,172.22591386959877,39.9690689447397
138,5.52,0.0,41.43073391016297,0.7432975141293814,189.54777874228395,30200819802.132812,148990.26640494235,817759.82182179,137.43206452546298,191.91744333526233,40.167976464255666
139,5.56,0.0,41.343024847661475,0.7454788838381354,190.10362847222223,30432776605.222656,150082.76496435446,819728.545599842,130.2397410300926,181.7515608121142,39.97458274023049
140,5.6,0.0,41.447826628147226,0.7424243851781059,189.32511236496913,30411409075.714844,148726.16514143164,819638.3738651562,133.26861400462963,186.4381602044753,39.9514092233639
141,5.64,0.0,41.431036739548404,0.7423825338768503,189.31439091435186,30210347461.60547,148635.97621607178,819194.2625313429,129.20411506558642,180.91111593364198,39.82996160851293
142,5.68,0.0,41.23090686058779,0.7460791034821255,190.25674527391976,29453084060.203125,149976.18549705914,817881.9061443243,143.4365909529321,199.18937524112656,40.026905751728904
143,5.72,0.0,41.446783876888986,0.741346453552797,189.05117669753088,30530718336.15625,148424.0083342697,820945.1089057197,124.74186005015432,175.1068788580247,39.61375656105854
144,5.76,0.0,41.201524158042645,0.7493269829486646,191.08513551311728,29475709400.121094,149682.0881554092,819827.6963220474,145.88179446373456,202.45754605516976,39.83349598437686
145,5.8,0.0,41.326106024824185,0.7494420580433907,191.11419319058643,30342310935.320312,150285.18775707236,822547.1085532657,127.3421166087963,177.97660349151235,39.54638308660092
146,5.84,0.0,41.491526462705025,0.7469596809300658,190.48166377314814,30695874592.496094,148605.93788449877,823471.041169674,129.7752522183642,181.9169145447531,39.47185025110129
147,5.88,0.0,41.52391834927553,0.7498236178983688,191.21148871527777,30466999636.503906,148603.71001823878,823263.0916033527,128.0814067322531,178.94433641975309,39.40636765876995
148,5.92,0.0,41.523821532628155,0.7497947241491886,191.2041300154321,30469195344.023438,148603.91675621126,823269.974524508,128.08191599151235,178.94525414737655,39.40634383251081
149,5.96,0.0,41.75897580733282,0.7505087729078513,191.38715374228394,30123056288.214844,146771.85360400073,822031.0094623087,133.3684022955247,186.43151644483024,39.50939901299613
150,6.0,0.0,41.97128635420917,0.7493261241386724,191.08643711419754,30797933918.464844,145568.1172560027,823512.9499769591,120.76911747685185,169.44117645640432,39.26215066005225
151,6.04,0.0,41.95895827212399,0.7542224803107166,192.3334871720679,29776120185.66797,145885.69808838688,821559.5870573964,139.67076533564816,193.95926528742285,39.51103566773568
152,6.08,0.0,42.363464550573205,0.7502184246931854,191.3134051890432,30877618512.523438,144145.09157720278,823237.4492338493,122.29938609182099,171.4822260802469,39.207316926503054
153,6.12,0.0,42.42516727577987,0.7528970341104168,191.99608024691358,30778382490.097656,143787.23934970383,824157.84986859,132.75209635416667,185.36243055555556,39.27564113621548
154,6.16,0.0,42.52403548518305,0.7563515769438115,192.87612606095678,30860426687.0,143565.64152865956,826549.6376770333,130.65744888117283,182.0073213252315,39.17793555873403
155,6.2,0.0,42.82412403118474,0.75251469543012,191.89863136574073,31228912565.945312,142779.8049423986,827817.9081702525,128.9409167631173,180.59310522762345,39.05562742747412
156,6.24,0.0,42.86442449318992,0.7558206697935841,192.74100983796296,31502949880.003906,142512.81737960325,830572.9278010513,127.0291194058642,177.2897243923611,38.94521289029974
157,6.28,0.0,42.8128104644502,0.756965772229927,193.0318928433642,30247043781.42578,143122.84111734162,829468.2261560366,141.65209780092593,196.38751808449075,39.12547213558281
158,6.32,0.0,43.205894404449246,0.7507750433791001,191.454676408179,31373846887.121094,141985.1137009968,832758.4779208316,121.47356674382716,170.1912478298611,38.80935118968534
159,6.36,0.0,43.23734717596604,0.7527559339161367,191.96006510416666,30826467742.51172,141967.6353931525,832164.3574741386,130.05186631944446,181.70760561342593,38.94309235506525
160,6.4,0.0,43.282087636507995,0.7557997366895938,192.7355145640432,31159056565.304688,141595.9900751956,833385.1394995414,126.97717978395062,176.76898172260803,38.911317844973226
161,6.44,0.0,43.45803316602261,0.7522215822881575,191.82349585262347,31240717758.55078,141176.33089558705,833094.8887250934,129.62970823688272,181.06876519097221,38.99056904190845
162,6.48,0.0,43.600604149824065,0.7509781110378753,191.50693817515432,31766291718.79297,140927.51408981797,834035.8555330008,117.943828125,165.22462408371914,38.76092296760136
163,6.52,0.0,43.52120787040386,0.7562906038165043,192.86135898919753,30905901599.61328,140945.40309550456,833492.1050802297,135.81620804398148,188.32728153935184,39.06284317456723
164,6.56,0.0,43.930475938016606,0.7499806142243324,191.2528096064815,32319631537.871094,140224.46217557555,834986.7834651658,114.41488859953704,160.2103375771605,38.737928986584095
165,6.6,0.0,43.99092991564355,0.7519720261480881,191.7599676890432,31814891757.976562,139903.53707559512,834462.5412387078,124.71349151234568,173.8782807677469,38.94540715602163
166,6.64,0.0,44.221914425188494,0.7525958120926046,191.91855999228395,32179026588.01953,139174.87161225447,835548.2850921223,120.17655960648148,166.9548280767747,38.899614074543805
