number_of_frame,current_time(s),camera_motion_x,camera_motion_y,net_camera_motion,camera_motion_angle,internal_motion_x,internal_motion_y,net_internal_motion,internal_motion_angle
2,0.08,0.0,0.0,0.0,0.0,1.0275927222805259e-05,-1.255035032460719e-05,1.622054171594642e-05,-0.8847109231023877
3,0.12,-0.34445904195308685,0.6672578752040863,0.7509228346542076,2.0473440741835707,-0.09735130599251501,0.5067525414625804,0.5160188126970107,1.7605922058860288
4,0.16,0.04393066093325615,1.2274426221847534,1.2282285185281345,1.535021198211063,-0.4440410968900463,-0.15546152650574108,0.4704686832838193,-2.804823256321164
5,0.2,-0.006235154345631599,2.3302831649780273,2.330291506685317,1.5734720271387013,-0.15804729827300265,0.01891557151888623,0.15917520955626716,3.022476259742685
6,0.24,-0.1289932169020176,1.6384233236312866,1.643493303127738,1.649364352237785,-0.2535798745813929,-0.07700899589208898,0.2650153547268964,-2.846756427054407
7,0.28,-0.7969481348991394,2.872865915298462,2.981356217730932,1.8413973168490674,-0.05093362870039764,-0.1357259172274743,0.1449681314628466,-1.9298021625599031
8,0.32,-0.5136417374014854,1.3115536570549011,1.408545643468788,1.9440650910010056,-0.08865921263709475,0.6130414914790494,0.6194193460494166,1.7144223942951304
9,0.36,-0.9573442339897156,2.0352511405944824,2.249167665525293,2.010469541847785,-0.09733615277725982,0.4914905164271226,0.5010361807048247,1.7663092468817942
10,0.4,-0.6816159188747406,1.0295770764350891,1.2347587688225106,2.155585438499585,0.06683450008616032,0.44396410797849106,0.4489665684379008,1.421377988150525
11,0.44,-0.9562691748142242,-0.17056453227996826,0.9713614128488746,-2.965084278845712,0.007624245705427968,2.2600005372954004,2.260013397681101,1.5674227803482432
12,0.48,-0.803000420331955,0.6605766713619232,1.0397938323537481,2.453201145737348,0.29248796614599815,0.5358089623186324,0.6104428347037847,1.0711209463796876
13,0.52,-1.218813419342041,1.4509897828102112,1.8949610816552043,2.269448878900777,0.3086850194577817,0.14748436842435675,0.3421082871945409,0.445716336881412
14,0.56,-0.8702606558799744,0.9715024530887604,1.3042893181844748,2.3012797148353252,0.038152968765776785,0.18442057931864708,0.18832577917499171,1.366794015107782
15,0.6,-1.6465394496917725,1.1967470347881317,2.0355086894104555,2.513088870276768,-0.321368415856067,0.2406113033677324,0.4014616519895231,2.4989185399918243
16,0.64,-1.2274611592292786,0.9116561412811279,1.5289793384320405,2.5027690498562594,-0.28280600898059793,0.33431921558615607,0.4378910556584557,2.2729146968864424
17,0.68,-1.736489176750183,0.0019841394387185574,1.7364903103040457,3.1404500385929324,-0.07424216005537243,0.9069317556230099,0.9099654431279918,1.6524750046504235
18,0.72,-1.4495089054107666,1.510477900505066,2.09347069594473,2.3355996771331635,-0.23728338818491235,0.11077535470326749,0.2618674961085215,2.7048163239407463
19,0.76,-3.064790368080139,1.6235789060592651,3.4682774491781068,2.6544276876922845,-0.13058144904949032,0.38985907619382143,0.4111467063306777,1.8939969116114936
20,0.8,-1.9281886219978333,0.772385835647583,2.077135344918794,2.7605899350370384,-0.21874907090340123,0.16778066223050336,0.2756837076063936,2.4872996666049403
21,0.84,-2.1640045642852783,0.6396619379520416,2.256564457114416,2.854184998065855,-0.43535452136287,0.4183783060680202,0.6037996077006341,2.37607656314208
