number_of_frame,current_time(s),camera_motion_x,camera_motion_y,net_camera_motion,camera_motion_angle,internal_motion_x,internal_motion_y,net_internal_motion,internal_motion_angle
2,0.08,0.0,0.0,0.0,0.0,-1.5839243344907408,-1.5690534577546296,2.2295167751518927,-2.3609109098597725
3,0.12,0.0,0.0,0.0,0.0,-0.6156953486689815,-0.20513857241030092,0.648970412471289,-2.8199783569077495
4,0.16,0.0,0.0,0.0,0.0,-0.8357677469135802,-0.6798589409722222,1.0773652613672273,-2.458701488827848
5,0.2,0.0,0.0,0.0,0.0,0.17720899040316357,-0.4775288447627315,0.5093494123488683,-1.2154528257006636
6,0.24,0.0,0.0,0.0,0.0,0.4545625964506173,-0.7408289327739197,0.8691689488970896,-1.0204466383844755
7,0.28,0.0,0.0,0.0,0.0,-0.33488115475501545,-0.8411267843364197,0.9053395247851375,-1.9496930320472474
8,0.32,-0.026430560275912285,-0.09976381063461304,0.10320558332201588,-1.8297779037166582,-0.9009987293652915,-1.5326709646354486,1.7778861032570186,-2.102242876938678
9,0.36,0.0,0.0,0.0,0.0,-0.39759409963348763,-0.9794885706018519,1.0571087588337458,-1.95639579812063
10,0.4,0.0,0.0,0.0,0.0,-0.9030878665123456,-0.5122926311728395,1.038273294752307,-2.6255887726482476
11,0.44,0.0,0.0,0.0,0.0,-0.7280998625578704,-0.21339016384548612,0.7587257553838496,-2.856498211492413
12,0.48,0.0012466700281947851,-0.13667061924934387,0.13667630501355502,-1.5616748677709091,-1.5414246214170837,-1.0324291348015822,1.8552357752851638,-2.55143160274896
13,0.52,0.0,0.0,0.0,0.0,-0.5539847366898148,0.027740761085792823,0.5546788605228277,3.0915594894818557
14,0.56,-0.017927278764545918,-0.16943254321813583,0.17037832616053958,-1.6762118740251284,-0.6770705510965652,1.2004305659804815,1.3782082842961094,2.0843420363068828
15,0.6,0.0,0.0,0.0,0.0,-1.1540506847993828,0.3562278766396605,1.2077794845008445,2.8421952535886827
16,0.64,0.0,0.0,0.0,0.0,-1.7758285108024692,0.003892478471920814,1.77583277680292,3.1394007345985027
17,0.68,0.0,0.0,0.0,0.0,-1.3561766975308642,-0.7287581983024691,1.5395790809564744,-2.6485038553774736
18,0.72,0.0,0.0,0.0,0.0,-1.5044884500385802,-1.6088429542824074,2.202694065875612,-2.3226884362641553
19,0.76,0.0,0.0,0.0,0.0,6.9825958322595665e-06,-5.38915616494638e-05,5.434203770171529e-05,-1.4419466417042013
20,0.8,0.0,0.0,0.0,0.0,-0.43382116247106484,-1.3810508294753086,1.4475849524646849,-1.8751599945459967
21,0.84,0.0,0.0,0.0,0.0,-0.49292130835262343,-2.0350537712191357,2.0938995362675086,-1.8084349692264041
22,0.88,0.0,0.0,0.0,0.0,-0.4969051106770833,-1.1516030092592593,1.2542344995860966,-1.978151142397726
23,0.92,0.0,0.0,0.0,0.0,-0.5511432412229939,-1.3359651089891975,1.4451856783065302,-1.962068772380034
24,0.96,0.0,0.0,0.0,0.0,-0.38004478925540125,-0.6770287181712963,0.7764031987755144,-2.0823058352969794
25,1.0,0.0,0.0,0.0,0.0,-0.5493660783179012,-0.43661226249035495,0.7017359587218949,-2.4700571544457373
26,1.04,0.0,0.0,0.0,0.0,-0.8606833526234567,-0.38029863522376545,0.9409584929401573,-2.725531366698034
27,1.08,0.0,0.0,0.0,0.0,-2.294270351080247,-0.21077611099054783,2.303932076431547,-3.0499791707868438
28,1.12,0.0,0.0,0.0,0.0,-1.5285153838734569,-0.4410002833236883,1.590861568028279,-2.860705171895624
29,1.16,0.0,0.0,0.0,0.0,-1.9164286747685184,-0.4861721462673611,1.9771348515670932,-2.8931473332790776
30,1.2,0.0,0.0,0.0,0.0,-1.0385855516975309,-0.44828170211226853,1.1312013227730673,-2.7341221842007566
31,1.24,0.0,0.0,0.0,0.0,-1.6547111304012345,-0.7748627989969136,1.827151138341616,-2.703644136968857
32,1.28,0.0,0.0,0.0,0.0,-0.7966438199266975,-0.38657413435570986,0.8854834482813707,-2.689811756012425
33,1.32,0.0,0.0,0.0,0.0,-1.0554459635416666,-0.5168294270833333,1.1751931069639932,-2.6862361101960843
34,1.36,0.0,0.0,0.0,0.0,-0.7943897690007716,-0.7881042028356482,1.119001045406264,-2.3601664061825542
35,1.4,0.0,0.0,0.0,0.0,-0.8832511694637346,-0.9781492934992284,1.317918308823462,-2.3052564814494776
36,1.44,0.0,0.0,0.0,0.0,-0.38691963855131173,-0.6287571735146605,0.7382698625454127,-2.1224422503887426
37,1.48,0.0,0.0,0.0,0.0,-0.5773163821373457,-0.6000701678240741,0.8326934678479028,-2.3368712240861687
38,1.52,0.0,0.0,0.0,0.0,-0.37333001784336417,-0.5600180844907408,0.6730494463110456,-2.1587799270953205
39,1.56,0.0,0.0,0.0,0.0,-1.8915674430941358,-1.2863855131172839,2.287534716705236,-2.544372742271395
40,1.6,0.0,0.0,0.0,0.0,-0.10887308756510417,-0.8931369357638889,0.8997482621387316,-1.6920975217343976
41,1.64,0.0,0.0,0.0,0.0,-0.5294249131944444,-0.8353073157793209,0.9889535128131146,-2.135704814268879
42,1.68,0.0,0.0,0.0,0.0,0.5337013527199074,0.8135413049768518,0.9729782057160881,0.9901990481566499
43,1.72,0.0,0.0,0.0,0.0,-0.44617163387345676,2.6088466917438273,2.6467244261343157,1.740180151578789
44,1.76,0.0,0.0,0.0,0.0,-0.03261310718677662,-0.029139664261429398,0.04373482358081494,-2.412382847449247
45,1.8,0.0,0.0,0.0,0.0,0.0536190645194348,1.6893471498842592,1.6901978573238132,1.5390674603094818
46,1.84,0.0,0.0,0.0,0.0,-0.4523149956597222,1.2416080729166667,1.3214308389130676,1.9201513278878874
47,1.88,0.0,0.0,0.0,0.0,0.08267406322337963,0.4858325496720679,0.4928166667744971,1.4022410728250942
48,1.92,0.0,0.0,0.0,0.0,0.1065831313898534,0.10115302945360725,0.14694182272079342,0.7592646983293713
49,1.96,0.0,0.0,0.0,0.0,-0.3115592749324846,-0.23234239366319445,0.3886543061508496,-2.500823153149787
50,2.0,0.0,0.0,0.0,0.0,-0.16683232060185185,-0.1914839831693673,0.25396680690162177,-2.28750412291928
51,2.04,0.0,0.0,0.0,0.0,0.19195451147762346,0.1891600055459105,0.26949590381811367,0.7780658374786826
52,2.08,0.0,0.0,0.0,0.0,0.18900568455825617,1.994719569830247,2.0036539898543113,1.4763253667449772
53,2.12,0.0,0.0,0.0,0.0,-0.5964001012731481,1.341710551697531,1.4682916213528954,1.9890731219650537
54,2.16,0.0,0.0,0.0,0.0,0.10030937289014275,0.09000571168499229,0.13477016890074622,0.7313109546262129
55,2.2,0.0,0.0,0.0,0.0,1.011477020640432,-0.3027765420042438,1.0558216694459783,-0.2908520969637609
56,2.24,0.0,0.0,0.0,0.0,1.8704100356867284,-0.7057584032600308,1.9991319679725439,-0.36081024507970405
57,2.28,0.0,0.0,0.0,0.0,0.9725297188464506,-0.6790312741126543,1.1861271117644225,-0.6095245096061526
58,2.32,0.0,0.0,0.0,0.0,1.4687776089891975,-1.8574622636959877,2.3680104994958633,-0.9017246694835123
59,2.36,0.0,0.0,0.0,0.0,1.7264449508101851,-1.375427517361111,2.2073543040690438,-0.6727144593236972
60,2.4,0.0,0.0,0.0,0.0,3.8974156057098766,-1.6945580150462962,4.249867676762245,-0.41013370430484597
61,2.44,0.0983537919819355,-0.012973515084013343,0.09920574827529383,-0.13114946678959363,4.470447809098311,-1.5110889849159868,4.718929278364565,-0.32596024172049476
62,2.48,0.07353916764259338,-0.0021396931260824203,0.07357028927657726,-0.02908775959024988,9.038507514456173,-2.1118032081084857,9.281935729073865,-0.22952760466230318
63,2.52,0.0639014020562172,-0.04639928136020899,0.07897013673214803,-0.6280336814889003,6.84591437726477,-1.759720148616643,7.068462255843761,-0.25159983791255147
