number of frame,current time (s),black to white (1/0 represents true/false),luminosity,saturation_rgb,saturation_hsv,chromatic variety,entropy of luminosity_gray,entropy of luminosity_rgb,four-scale contrast,eight-scale contrast,mean gray contrast / Peli contrast
1,0.04,0.0,78.92358132139292,0.30326285883843146,77.34115354938271,117792848351.52344,127428.76100773635,670907.9812509387,33.3452734375,47.935817901234564,34.097410333910325
2,0.08,0.0,78.9591461506707,0.3022166952071153,77.0750713734568,118020774889.08203,127839.22905307006,670514.8885225586,31.655630787037037,45.66027681327161,34.04115179776005
3,0.12,0.0,78.96234919754727,0.3013661250439862,76.85785734953704,118344983911.625,128021.89863765937,670866.8779509175,31.59441695601852,45.54446735146605,33.985969137808844
4,0.16,0.0,78.65790278020901,0.30447061798883523,77.64957899305556,117079600195.80078,127707.0597016702,669669.0565210287,34.334134837962964,49.254369454089506,34.117043755609494
5,0.2,0.0,78.7718817660306,0.29978336846906295,76.45421875,117045411856.75,127223.66034015281,668476.838843192,38.801139081790126,55.58657696759259,34.274071352690854
6,0.24,0.0,78.65734010708596,0.30098441771020495,76.76064525462964,116562796812.35547,126893.32390942723,668245.055691488,41.30195457175926,59.060876012731484,34.358436893041294
7,0.28,0.0,78.44746319638709,0.3033320840366876,77.3595915316358,116707149129.17969,126972.55630360616,669111.1200701548,42.2292472029321,60.160405574845676,34.304193187742925
8,0.32,0.0,78.87193169658377,0.2972147390050036,75.79882523148149,119043332348.47656,127883.38269434171,671264.8193532369,36.733961226851854,52.8564436246142,34.06785740059198
9,0.36,0.0,78.81134584493701,0.29847584813078853,76.12091917438272,118376957783.63672,127810.05413839784,669600.4391273462,40.97602768132716,58.721238425925925,34.132823688107145
10,0.4,0.0,78.82182583865693,0.2979933457210616,75.99799623842593,119661696878.34766,128534.14972518237,672426.273543976,41.416772280092594,59.080733024691355,33.93014154013472
11,0.44,0.0,79.02723186777192,0.2940580606518716,74.99503472222223,121004561515.58984,129107.72200255324,673690.2009581217,40.14732735339506,57.63445915316358,33.83017266995615
12,0.48,0.0,78.92351168935134,0.294934675663797,75.2187572337963,121779820271.94922,129725.50824597859,675352.2973227613,44.46476321373457,63.399099874614194,33.685418942158144
13,0.52,0.0,79.22445019100464,0.28832190182865874,73.5311043595679,124258379774.84766,130792.72879547386,678759.19479392,40.76969280478395,58.27208381558642,33.406963565774355
14,0.56,0.0,79.40454491610629,0.28741414953998023,73.2991941550926,124365304575.83594,130885.77007660142,678250.2481774827,40.471653645833335,58.182157841435185,33.410016743366
