number_of_frame,current_time(s),camera_motion_x,camera_motion_y,net_camera_motion,camera_motion_angle,internal_motion_x,internal_motion_y,net_internal_motion,internal_motion_angle
2,0.08,0.0,0.0,0.0,0.0,0.013743485815731095,-0.025630807758849343,0.029083014093080062,-1.0786023481379805
3,0.12,0.05752616003155708,-0.15813661366701126,0.16827491693667804,-1.2219028086027262,-5.0859139879636555,2.212754669222567,5.546422659618599,2.7312193271819285
4,0.16,0.11655990779399872,-0.10989762470126152,0.16019893888513997,-0.7559870772496557,-5.110296886960666,2.1761109734666935,5.554331034582115,2.739020316880975
5,0.2,0.37452347576618195,-0.09237074851989746,0.3857462755259058,-0.2418094856122595,-5.482417476537787,2.1095200299627987,5.87426388102043,2.7742761511634635
6,0.24,0.3614647872745991,-0.37201716750860214,0.5187037356339306,-0.7997838646712302,-5.438761758725216,2.455019192971565,5.967180968097964,2.717580880044214
7,0.28,0.4584512412548065,-0.2660539075732231,0.530058697073309,-0.5258321567272399,-11.238833185699251,4.8054983520176675,12.223100498123186,2.737538900137907
8,0.32,0.2312193587422371,-0.4722438156604767,0.5258104347450111,-1.1154882708876912,-5.640648853341003,2.79799902399381,6.296484576727515,2.6811164143323984
9,0.36,0.4633934050798416,-0.38024044036865234,0.5994299294857046,-0.6871502753154071,-5.944438447518113,2.6437162794890225,6.505811572952819,2.7231234114663927
10,0.4,0.2606947720050812,-0.35669707506895065,0.44180829271701755,-0.9396593286453099,-5.681965508887798,2.662363548834383,6.27478379789715,2.703408733172143
11,0.44,0.5636362135410309,-0.062370479106903076,0.5670765890767271,-0.11020895277833433,-6.124970125578068,2.5783267869772732,6.645526921145408,2.743154528826817
12,0.48,0.915884792804718,-0.26821698248386383,0.9543507234678928,-0.2848844435893634,-12.67787939157015,5.452779096681395,13.800776273253787,2.735408660713399
13,0.52,0.667486697435379,-0.050059737637639046,0.6693612392315068,-0.07485721874509424,-6.406022577065008,2.595108204072824,6.911708316235046,2.756693655085338
14,0.56,0.5481754094362259,-0.35493309423327446,0.6530496006373332,-0.5746022683417065,-6.509689201874497,3.0208708353598177,7.17646947383802,2.7071101054189595
15,0.6,0.5410873591899872,-0.19886182993650436,0.5764733798545163,-0.35219907566802156,-6.544516660887518,2.9454441023130475,7.176791712491385,2.71868642673703
16,0.64,0.5239576995372772,-0.2938959002494812,0.6007549176559844,-0.511184852033261,-6.584627066821228,2.9291519766383702,7.206749954824241,2.7230321714419277
17,0.68,1.309523105621338,-0.7030386626720428,1.4863088929855222,-0.4927037738927885,-14.487261338646029,5.972560267610315,15.670105846626095,2.750559720099844
18,0.72,0.8682939410209656,0.09280087519437075,0.873239011067738,0.10647308008070207,-7.4161411632431875,2.825470006364271,7.93614708218126,2.7775815072180787
19,0.76,0.9720025658607483,-0.07184702903032303,0.9746542892843402,-0.0737823230544244,-7.694176562774328,3.0657378469315577,8.282457456893717,2.7624239603421286
20,0.8,0.6249869167804718,-0.2060241401195526,0.6580688356538101,-0.3184278628156029,-7.164531187613805,3.130336206091775,7.8185364296305435,2.7296680524281385
21,0.84,0.7615934610366821,-0.22980959713459015,0.7955105598475704,-0.2930600448334345,-7.409317708721868,3.215422781933973,8.076938316921796,2.732148800644713
22,0.88,1.2221354246139526,-0.870154470205307,1.5002612432888496,-0.6187311037397242,-14.390882531095434,6.546351422365801,15.809877196515426,2.714674878498098
23,0.92,0.7252538204193115,-0.48159317672252655,0.8705889339398368,-0.5861777550152438,-7.22050459202425,3.5384312843614154,8.040906821844837,2.6859341122992437
24,0.96,0.8034168779850006,-0.26372799277305603,0.8455951359860524,-0.3171757929513085,-7.566971565485001,3.2909651648409572,8.251636830899383,2.7313566726198975
25,1.0,0.8871693313121796,-0.14570511132478714,0.8990547268587538,-0.16278274231083925,-7.6487091654171175,3.200317862096392,8.291247572928278,2.7453146223030482
26,1.04,0.717435896396637,-0.26844578236341476,0.7660139708302661,-0.35804621548345417,-7.59571666414355,3.3310063051257606,8.294004741181162,2.728311756366045
27,1.08,0.8053402602672577,-0.4272014945745468,0.9116326298318095,-0.4877183120759827,-14.715947899156147,6.32362076540788,16.01709406088932,2.7357376010463095
28,1.12,0.7272329032421112,-0.18324553966522217,0.749964414732558,-0.24683795142440257,-7.662621599229766,3.2802020404368273,8.335196170401058,2.737117548898408
29,1.16,0.5596418678760529,-0.37659694254398346,0.6745548735375602,-0.5923227146945035,-7.574947616332843,3.483995187142749,8.337748728177198,2.7105062922659
30,1.2,0.39720794558525085,0.009954407811164856,0.3973326594566908,0.025055703813818202,-7.565714890029695,3.116587114179576,8.182490882212287,2.750839520455099
31,1.24,0.6064773499965668,-0.36355507373809814,0.7070976366100881,-0.5400176908290284,-7.785985451848418,3.5699193677195797,8.565389293453892,2.7116878703545404
32,1.28,0.9285308718681335,-0.4688388705253601,1.0401824198320657,-0.46758020266944744,-16.03132118822616,6.522267689969804,17.307317379065218,2.75519911966165
33,1.32,0.5726340413093567,0.05596022121608257,0.5753618788422109,0.09741491165195332,-8.186992644704418,3.3816697459907075,8.857908265239208,2.7498837586440157
34,1.36,0.49347440898418427,-0.4044876992702484,0.63806527188308,-0.6866221516677413,-8.272662294786652,3.958474003282594,9.170957304352086,2.6952920062130428
35,1.4,0.46330662071704865,-0.3174678385257721,0.5616394335322947,-0.6007387613381714,-8.609615455593591,3.9814722270288585,9.485652291107774,2.70843792761114
36,1.44,0.4865081459283829,-0.30258338153362274,0.5729283365613841,-0.5564025165184294,-9.036946996237026,3.965877652366956,9.86887007546158,2.7280484099742615
37,1.48,1.021086186170578,-0.4152218699455261,1.1022822691440861,-0.38622358131707213,-19.25929413370144,7.583167954050464,20.698426190118045,2.766493843723439
38,1.52,0.560562252998352,0.006034933612681925,0.560594737676245,0.010765442088857366,-10.043243580158846,4.001068895476824,10.810887748781504,2.7624800401697804
39,1.56,0.05291134770959616,-0.42213883996009827,0.4254419007564996,-1.4461054913553568,-10.156539819931819,4.546962335330469,11.127900412601408,2.720662941512876
40,1.6,0.47890324890613556,-0.062412552535533905,0.48295305002334626,-0.12959353545562796,-10.528502978844408,4.219155415189855,11.342426874045142,2.760451525512728
41,1.64,0.422265887260437,-0.3128029927611351,0.5255037505329213,-0.6375693596401675,-11.048641273062906,4.504452298316691,11.931578457548676,2.754472131947303
42,1.68,0.25368836522102356,-0.350753515958786,0.43288083303140806,-0.9446251442031256,-13.926661937751888,8.660321417193353,16.399789016250335,2.5852603322106136
43,1.72,0.46508441865444183,-0.31124330312013626,0.5596212203019764,-0.5897674833622985,-11.41890868562975,4.295223096715816,12.200017091025387,2.781814099909579
44,1.76,0.5955398380756378,-0.34392164647579193,0.6877134560627532,-0.5237077798951835,-10.496849637458354,4.042196386059125,11.24825337262986,2.774008372227727
45,1.8,0.46289749443531036,-0.3570545017719269,0.5846041460596111,-0.6570236705739294,-10.22614112869457,3.751931768361433,10.892701886052809,2.7899455911617577
46,1.84,0.39831192791461945,-0.383718341588974,0.5530751825844779,-0.7667391763585281,-9.489609188717088,3.4996076162803322,10.114343084081689,2.788283513609791
47,1.88,-0.002017185091972351,-0.33924324810504913,0.33924924527632955,-1.576742388596332,-9.700654497006793,5.3023788576729505,11.055221355567477,2.6413634664093744
48,1.92,0.2924201041460037,-0.3184773325920105,0.4323624968515213,-0.8280263388839324,-8.981288738405263,3.423051744243245,9.611494714474535,2.777457317198925
49,1.96,-0.1917324885725975,-0.4475163519382477,0.4868595612970529,-1.9755743975483446,-7.34028959861876,3.549593898234544,8.153494234619576,2.691169699405574
50,2.0,0.27004237473011017,-0.2884429544210434,0.3951230467905123,-0.8183335423108065,-7.687703447260974,3.0541058112883275,8.272142805801492,2.7634406052237197
51,2.04,-0.018853460904210806,-0.02528491069097072,0.03154012835606366,-2.2115017016873404,-7.345680200361222,2.57875014024344,7.785176291631709,2.803976777051687
52,2.08,0.2672867476940155,-0.2358250916004181,0.3564487050350862,-0.7229453663120988,-9.477565489977966,4.68025506845227,10.570195604746132,2.6828975507936317
53,2.12,0.06434851884841919,-0.32143545150756836,0.32781318058287356,-1.3732170170229927,-6.501110671626197,2.6274079148563336,7.011969218114247,2.757515928489087
54,2.16,-0.26330313086509705,-0.17446279525756836,0.31585725518412056,-2.5564156283230846,-6.251495287344779,2.5173076062143585,6.739290089616165,2.7587841961894903
55,2.2,0.004639098420739174,0.0008483380079269409,0.004716027092055149,0.18086856744906016,-6.16819233916148,2.1645314362976285,6.536955948422097,2.804100003188455
56,2.24,-0.0031491084955632687,-0.48669466376304626,0.4867048516500955,-1.5772666351508557,-6.293087870671103,2.7514233964019352,6.868281128073874,2.7294226530366714
57,2.28,-0.18355752620846033,-0.35138026624917984,0.39643594304390983,-2.052195050410336,-5.8825579251804285,2.598095881604118,6.430753451432526,2.7256951189631855
58,2.32,0.33951693028211594,-0.3732028752565384,0.5045315966794731,-0.8326269548914669,-12.487422987380882,4.827656964762712,13.388129243295733,2.7726897640924557
59,2.36,0.10949381813406944,-0.12003258615732193,0.1624706679656103,-0.8312812129848386,-6.186303713967403,2.3068603253548527,6.6024206320214995,2.7846660988539282
60,2.4,0.09684430062770844,-0.027089174836874008,0.10056163263100244,-0.2727479587726285,-5.821368799084499,2.1053024271516887,6.190366144641631,2.7945764791366035
