number of frame,current time (s),camera motion_x,camera motion_y,internal motion mean_x,internal motion mean_y,internal motion velocity
2,0.08,0.0,0.0,-1.6074695704895774e-05,6.705404339749136e-06,1.7417183738036446e-05
3,0.12,0.0,0.0,-1.7417923167899804e-05,4.630017519733052e-06,1.8022794170602285e-05
4,0.16,-0.004378528567031026,0.0034994790330529213,3.868128528567031,-1.734725004688917,4.239302909135782
5,0.2,-0.0023673968389630318,-0.001714877551421523,1.821763736538037,-0.8182142915265106,1.9970722917869697
6,0.24,-0.00018952664686366916,0.0005651283718179911,1.7743326834755673,-0.9909714265971267,2.0323092382758956
7,0.28,0.002216293476521969,0.0010179801465710625,1.8566852545558854,-1.0700285173765094,2.1429515072638075
8,0.32,-0.001127828872995451,0.0010965918627334759,1.9835927449609585,-1.0406324232670545,2.2399901826160784
9,0.36,-0.002838870044797659,-0.0012273619940970093,3.2699815205077605,-1.951540288468866,3.8080557561542334
10,0.4,-0.00040496233850717545,-0.001181693107355386,1.8676868633801738,-1.0427817038833853,2.1390764132206237
11,0.44,0.0008914520149119198,0.001202435221784981,1.8759283300066931,-1.0552309363791923,2.1523520688803233
12,0.48,-0.002889578725444153,-0.0031856002751737833,2.1064059271050737,-0.9446756072865546,2.3085402168352203
13,0.52,-0.006854980485513806,0.004270942320999893,2.2008584044824273,-1.026997360145074,2.42868303702354
14,0.56,-0.02570850169286132,-0.017958880052901804,4.230009234717553,-1.6538629515443204,4.541832316178865
15,0.6,0.0005915936199016869,-0.000998558331048116,2.3381514137103454,-0.9635147277414827,2.528895542328791
16,0.64,0.0,0.0,2.3331225887345677,-0.9082135537229938,2.5036598956786524
17,0.68,0.00020522484555840492,-0.000560855376534164,2.302761596142096,-0.8363947411705337,2.4499524754012305
18,0.72,0.0009594768052920699,-0.0189775750041008,2.439338555602115,-0.8462298541046955,2.581952275861246
19,0.76,-0.059000641107559204,-0.11108564212918282,5.298715629533485,-1.460398491744274,5.4962852070604375
20,0.8,0.0007298409473150969,-0.015907914843410254,2.433048853111327,-0.9025966786172379,2.5950736956543667
21,0.84,-0.010870943078771234,0.010930776596069336,2.393957362831858,-0.9225628416037854,2.565570901722444
22,0.88,0.0004709716886281967,-0.02558652777224779,2.358400073836063,-0.9392346768959621,2.538545387924709
23,0.92,-0.023929430171847343,0.0002564566893852316,2.5834035331811065,-0.9742017089077494,2.760985835691919
24,0.96,-0.02455136924982071,-0.12986072152853012,6.066965045947351,-1.768102844250791,6.319355389325298
25,1.0,0.0021391334012150764,0.0085652427515015,2.7752769545617477,-1.0177111725354522,2.955993607101513
26,1.04,0.022881296928972006,0.013989285624120384,2.716527943040164,-1.073422999937392,2.9209178355634404
27,1.08,-0.014873659238219261,-0.07149933278560638,2.820129494500565,-0.9908831180245787,2.989143643142317
28,1.12,0.008974773460067809,-0.005577055271714926,2.652484042126352,-1.0797063889798282,2.8638151965758563
29,1.16,0.025871327961795032,-0.013986164703965187,6.261457472192526,-2.1890199599102322,6.633073048064601
30,1.2,-0.011092050932347775,0.004245710908435285,2.567485038972471,-0.8273227870079723,2.6974881685097545
31,1.24,-0.014305662363767624,0.009786177077330649,2.6295019393699404,-0.7106778630341207,2.7238471825998283
32,1.28,-0.011171811260282993,-0.0039047887112246826,2.7767365296244804,-0.6973068118867691,2.862953465366612
33,1.32,0.004029379575513303,0.0035736014251597226,2.5761736489738696,-0.8042054132500054,2.6987806536226606
34,1.36,-0.0030594458803534508,-0.0036477933172136545,5.388211355602576,-1.5022906711889592,5.593719591951846
35,1.4,0.0005687462398782372,-0.011935488320887089,2.5866344269854302,-0.7381707882030326,2.6899021862184007
36,1.44,0.003039599396288395,-0.008453055284917355,2.5525658693537117,-0.868834753357058,2.696380230240255
37,1.48,0.014075301587581635,7.318705320358276e-05,2.4881454738753814,-0.9912212508070616,2.678318029513684
38,1.52,-0.001919963164255023,-0.004006121482234448,2.422471419568576,-0.9523142874683829,2.602934935941159
39,1.56,0.0143904514843598,-0.02068052487447858,4.339834085552678,-2.0190829299866326,4.786528571761402
40,1.6,-3.60900885425508e-05,-3.5406555980443954e-05,2.145223927665703,-1.069676688351427,2.3971220072061294
41,1.64,0.005413947859779,0.01053500990383327,2.256883988097011,-1.145677033437784,2.5310276965445224
42,1.68,0.03774154558777809,0.0012937269639223814,2.2281571330387653,-1.0262536999577496,2.453136944034821
43,1.72,0.006849529221653938,-0.015151405415963382,2.222524506272173,-1.048151425409654,2.457282358942223
44,1.76,-0.0195658216252923,-0.023253674618899822,3.967762918461712,-1.864783193629557,4.384125789295176
45,1.8,-0.0030529629439115524,0.001169367809779942,2.237459068267986,-0.9529151239826195,2.4319272842109103
46,1.84,-0.0014918571905582212,-0.0009563168860040605,2.2345732132862373,-0.7908649118948602,2.370397594160702
47,1.88,-0.00069595014792867,-0.0023434271570295095,2.3234105527713855,-0.6955054829509952,2.425276164387127
48,1.92,0.0017164347227662802,0.00019331506337039173,2.2346780000766167,-0.7344693928990186,2.3522820947182077
49,1.96,0.0,0.0,4.445965470679012,-1.548033130787037,4.707761202576482
50,2.0,0.008006693562492728,-0.006121430604252964,2.3078992188603467,-0.7872036441449755,2.4384602481425297
51,2.04,-0.017020532162860036,0.023178206058219075,2.326970860094959,-0.7218187948892376,2.436352962192963
52,2.08,0.013659011106938124,-0.026287333108484745,2.2775135872726917,-0.5944015654254658,2.3538014702162053
53,2.12,-0.007105867611244321,-0.000261109322309494,2.491354035049516,-0.45510618668463493,2.5325810093886703
54,2.16,0.002996046096086502,-0.02106531895697117,5.849739775663172,-1.303658108897967,5.99324452261638
55,2.2,0.031482806778512895,-0.007299654185771942,2.777895568993092,-0.751765618769475,2.8778212831576786
56,2.24,0.021608375012874603,-0.03353199362754822,2.574044113413051,-0.9593251147829456,2.746999776783699
57,2.28,0.061859297566115856,-0.04990838700905442,2.6690340762764766,-1.0904209918489702,2.883185883669299
58,2.32,0.03441922552883625,-0.052608327474445105,2.783938943838448,-1.123506400534814,3.002096380042291
59,2.36,0.07824495062232018,-0.024791680742055178,5.626439655859161,-2.2553447968814018,6.061633719868313
60,2.4,-0.0007298998534679413,-0.012083260924555361,3.0183318963812455,-1.2207124807806915,3.2558357448504918
61,2.44,-0.07150118798017502,0.15385445952415466,3.0236730147548663,-1.3448474186290929,3.3092617121572774
